ID	Title	Number of hits	Group size	Expected hits	P-value	Adjusted P-value	Hits	Hit names
CH000000607	BCR ---> ERK	6	30	1.9051761635493694	0.009856094498431292	0.024006267022258842	["ENSG00000010671","ENSG00000115904","ENSG00000136238","ENSG00000165025","ENSG00000174775","ENSG00000177885"]	["BTK","GRB2","HRAS (ENSG00000174775)","RAC1","SOS1","SYK"]
CH000004252	NGF ---TrkA---> Elk-1	5	22	1.3971291866028708	0.010526525226453873	0.024006267022258842	["ENSG00000115904","ENSG00000136238","ENSG00000160691","ENSG00000174775","ENSG00000177885"]	["GRB2","HRAS (ENSG00000174775)","RAC1","SHC1","SOS1"]
CH000000554	Epo ---Vav---> PtdIns(3)P	3	8	0.5080469769464985	0.011091068216868191	0.024006267022258842	["ENSG00000105647","ENSG00000141968","ENSG00000145675"]	["PIK3R1","PIK3R2","VAV1"]
CH000000641	PDGF A ---> AKT-1	3	8	0.5080469769464985	0.011091068216868191	0.024006267022258842	["ENSG00000105647","ENSG00000142208","ENSG00000145675"]	["AKT1","PIK3R1","PIK3R2"]
CH000000642	PDGF B ---> AKT-1	3	8	0.5080469769464985	0.011091068216868191	0.024006267022258842	["ENSG00000105647","ENSG00000142208","ENSG00000145675"]	["AKT1","PIK3R1","PIK3R2"]
CH000000884	Caspase-9 ---> Caspases	3	8	0.5080469769464985	0.011091068216868191	0.024006267022258842	["ENSG00000064012","ENSG00000138794","ENSG00000164305"]	["CASP3","CASP6","CASP8"]
CH000004351	TNF-alpha ---FADD---> caspase-3	3	8	0.5080469769464985	0.011091068216868191	0.024006267022258842	["ENSG00000064012","ENSG00000164305","ENSG00000232810"]	["CASP3","CASP8","TNF (ENSG00000232810)"]
CH000004511	IL-5 ---Lyn, STAT1alpha--->ICAM1	3	8	0.5080469769464985	0.011091068216868191	0.024006267022258842	["ENSG00000096968","ENSG00000165025","ENSG00000254087"]	["JAK2","LYN","SYK"]
CH000004630	TGFbeta1 ---> Smad2/3	3	8	0.5080469769464985	0.011091068216868191	0.024006267022258842	["ENSG00000105329","ENSG00000166949","ENSG00000175387"]	["SMAD2","SMAD3","TGFB1"]
CH000000026	IL-6 ---> STAT3	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000162434","ENSG00000168610"]	["JAK1","STAT3"]
CH000000042	TNFalpha ---/ IRS-1	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000169047","ENSG00000232810"]	["IRS1","TNF (ENSG00000232810)"]
CH000000081	AKT-1(h) ---> FOXO3a(h){p}:14-3-3zeta(h)	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000142208","ENSG00000164924"]	["AKT1","YWHAZ"]
CH000000082	CH000000082	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000141646","ENSG00000166949"]	["SMAD3","SMAD4"]
CH000000128	CH000000128	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000138794","ENSG00000164305"]	["CASP3","CASP6"]
CH000000131	CH000000131	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000138794","ENSG00000164305"]	["CASP3","CASP6"]
CH000000132	CH000000132	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000138794","ENSG00000164305"]	["CASP3","CASP6"]
CH000000135	CH000000135	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000138794","ENSG00000164305"]	["CASP3","CASP6"]
CH000000231	CH000000231	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000067606","ENSG00000136238"]	["PRKCZ","RAC1"]
CH000000267	CH000000267	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000105647","ENSG00000145675"]	["PIK3R1","PIK3R2"]
CH000000273	CH000000273	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000108953","ENSG00000142208"]	["AKT1","YWHAE (ENSG00000108953)"]
CH000000317	CH000000317	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000115325","ENSG00000166949"]	["DOK1","SMAD3"]
CH000000318	CH000000318	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000115325","ENSG00000166949"]	["DOK1","SMAD3"]
CH000000320	CH000000320	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000145715","ENSG00000162434"]	["JAK1","RASA1"]
CH000000457	ErbB1 ---> Nck	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000115325","ENSG00000146648"]	["DOK1","EGFR"]
CH000000541	PTP-PEST ---/ paxillin	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000089159","ENSG00000120899"]	["PTK2B","PXN"]
CH000000552	CrkL ---> Ras	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000099942","ENSG00000174775"]	["CRKL","HRAS (ENSG00000174775)"]
CH000000556	Bmx ---> Crk	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000050820","ENSG00000167193"]	["BCAR1","CRK"]
CH000000623	EGF ---> DAG, IP3	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000124181","ENSG00000146648"]	["EGFR","PLCG1"]
CH000000730	SHP-1 ---/ ErbB1	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000111679","ENSG00000146648"]	["EGFR","PTPN6"]
CH000001026	importin-alpha3 ---> NFkappaB	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000109320","ENSG00000173039"]	["NFKB1","RELA"]
CH000001028	IGF-1 ---> Akt-1 ---> AR	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000017427","ENSG00000142208"]	["AKT1","IGF1"]
CH000003880	EGF ---> PLCgamma1	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000124181","ENSG00000146648"]	["EGFR","PLCG1"]
CH000004342	ER-alpha --->TFF1	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000091831","ENSG00000100393"]	["EP300","ESR1"]
CH000004561	STAT3 ---IkappaBzeta---/ MCL1	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000168610","ENSG00000197122"]	["SRC","STAT3"]
CH000004565	IL-16 ---> Lck	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000010610","ENSG00000182866"]	["CD4","LCK"]
CH000004619	NF-AT5 dephosphorylation	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000111679","ENSG00000154229"]	["PRKCA","PTPN6"]
CH000004662	HIF-1alpha ---> ENG	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000166949","ENSG00000185591"]	["SMAD3","SP1"]
CH000004683	PGE2 ---> CCND1	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000120738","ENSG00000168036"]	["CTNNB1","EGR1"]
CH000004718	STAT3 ---/ TP53	2	3	0.19051761635493694	0.011518930673100844	0.024006267022258842	["ENSG00000168610","ENSG00000197122"]	["SRC","STAT3"]
CH000004693	YAP ubiquitination	4	15	0.9525880817746847	0.01228474116248907	0.02548948496710287	["ENSG00000108953","ENSG00000164924","ENSG00000170027","ENSG00000170315"]	["UBB","YWHAE (ENSG00000108953)","YWHAG","YWHAZ"]
CH000004694	ErbB4 mediated signaling	5	23	1.4606350587211832	0.012777245958964706	0.026395100204703405	["ENSG00000080815","ENSG00000113070","ENSG00000141736","ENSG00000149968","ENSG00000170315"]	["ERBB2","HBEGF","MMP3","PSEN1","UBB"]
CH000004647	angiotensin II ---> DAG, CaMKII	7	41	2.603740756850805	0.013045745561617758	0.02683207929922255	["ENSG00000067606","ENSG00000136238","ENSG00000150995","ENSG00000154229","ENSG00000163932","ENSG00000171132","ENSG00000198668"]	["CALM1","ITPR1","PRKCA","PRKCD","PRKCE","PRKCZ","RAC1"]
CH000000660	VEGF-A ---> NF-ATc	4	16	1.016093953892997	0.015586295094689232	0.03191802169390708	["ENSG00000112715","ENSG00000124181","ENSG00000150995","ENSG00000198668"]	["CALM1","ITPR1","PLCG1","VEGFA"]
CH000000938	PRL ---Fyn---> PI3K	3	9	0.5715528490648107	0.015871151968109346	0.03194578024350215	["ENSG00000010810","ENSG00000105647","ENSG00000145675"]	["FYN","PIK3R1","PIK3R2"]
CH000004494	IFNalpha, IFNbeta ---> STAT3	3	9	0.5715528490648107	0.015871151968109346	0.03194578024350215	["ENSG00000105397","ENSG00000162434","ENSG00000168610"]	["JAK1","STAT3","TYK2"]
CH000004558	mannan, Dectin2	3	9	0.5715528490648107	0.015871151968109346	0.03194578024350215	["ENSG00000109320","ENSG00000165025","ENSG00000173039"]	["NFKB1","RELA","SYK"]
CH000004595	E-cadherin ---Eplin---> actin	3	9	0.5715528490648107	0.015871151968109346	0.03194578024350215	["ENSG00000075624","ENSG00000143632","ENSG00000168036"]	["ACTA1","ACTB","CTNNB1"]
CH000000755	TLR4 pathway	9	63	4.000869943453676	0.016203123636104957	0.03247519673449121	["ENSG00000005339","ENSG00000100393","ENSG00000109320","ENSG00000136238","ENSG00000142208","ENSG00000149269","ENSG00000170315","ENSG00000170458","ENSG00000173039"]	["AKT1","CD14","CREBBP","EP300","NFKB1","PAK1","RAC1","RELA","UBB"]
CH000000656	insulin ---Shc---> MAPK cascade	6	34	2.1591996520226187	0.018102377333651228	0.03592146719884766	["ENSG00000115904","ENSG00000136238","ENSG00000160691","ENSG00000171105","ENSG00000174775","ENSG00000177885"]	["GRB2","HRAS (ENSG00000174775)","INSR","RAC1","SHC1","SOS1"]
CH000000609	BCR ---> cytoskeletal reorganization	5	25	1.5876468029578077	0.018209854324771825	0.03592146719884766	["ENSG00000010671","ENSG00000136238","ENSG00000141968","ENSG00000149269","ENSG00000165025"]	["BTK","PAK1","RAC1","SYK","VAV1"]
CH000000768	APP pathway	5	25	1.5876468029578077	0.018209854324771825	0.03592146719884766	["ENSG00000080815","ENSG00000127445","ENSG00000142192","ENSG00000170312","ENSG00000186868"]	["APP","CDK1","MAPT","PIN1","PSEN1"]
CH000000752	Rac1 pathway	10	75	4.7629404088734235	0.018227665945912082	0.03592146719884766	["ENSG00000061676","ENSG00000075624","ENSG00000127824","ENSG00000136238","ENSG00000136754","ENSG00000143632","ENSG00000149269","ENSG00000158195","ENSG00000175866","ENSG00000196230"]	["ABI1","ACTA1","ACTB","BAIAP2","NCKAP1","PAK1","RAC1","TUBA4A","TUBB (ENSG00000196230)","WASF2"]
CH000000611	BCR ---> p38	4	17	1.0795998260113093	0.019397004064087293	0.03759666219829265	["ENSG00000010671","ENSG00000136238","ENSG00000141968","ENSG00000165025"]	["BTK","RAC1","SYK","VAV1"]
CH000000612	BCR ---MLK3---> c-Jun	4	17	1.0795998260113093	0.019397004064087293	0.03759666219829265	["ENSG00000010671","ENSG00000136238","ENSG00000141968","ENSG00000165025"]	["BTK","RAC1","SYK","VAV1"]
CH000000798	PKC ---> ERK1, ERK2	4	17	1.0795998260113093	0.019397004064087293	0.03759666219829265	["ENSG00000067606","ENSG00000154229","ENSG00000163932","ENSG00000171132"]	["PRKCA","PRKCD","PRKCE","PRKCZ"]
CH000000901	Epo ---> ERK1	4	17	1.0795998260113093	0.019397004064087293	0.03759666219829265	["ENSG00000099942","ENSG00000136238","ENSG00000174775","ENSG00000254087"]	["CRKL","HRAS (ENSG00000174775)","LYN","RAC1"]
CH000000593	IFNgamma ---> STAT1alpha	3	10	0.6350587211831231	0.02163319553180506	0.03866046260316969	["ENSG00000096968","ENSG00000162434","ENSG00000163932"]	["JAK1","JAK2","PRKCD"]
CH000000597	IFNalpha, IFNbeta ---> STAT5	3	10	0.6350587211831231	0.02163319553180506	0.03866046260316969	["ENSG00000099942","ENSG00000105397","ENSG00000162434"]	["CRKL","JAK1","TYK2"]
CH000004542	cPKC ---CARD9--->TRAF6	3	10	0.6350587211831231	0.02163319553180506	0.03866046260316969	["ENSG00000109320","ENSG00000154229","ENSG00000173039"]	["NFKB1","PRKCA","RELA"]
CH000000143	CH000000143	2	4	0.25402348847324924	0.022079966964442987	0.03866046260316969	["ENSG00000050820","ENSG00000143632"]	["ACTA1","BCAR1"]
CH000000149	CH000000149	2	4	0.25402348847324924	0.022079966964442987	0.03866046260316969	["ENSG00000105647","ENSG00000145675"]	["PIK3R1","PIK3R2"]
CH000000152	CH000000152	2	4	0.25402348847324924	0.022079966964442987	0.03866046260316969	["ENSG00000141736","ENSG00000146648"]	["EGFR","ERBB2"]
CH000000153	CH000000153	2	4	0.25402348847324924	0.022079966964442987	0.03866046260316969	["ENSG00000109320","ENSG00000173039"]	["NFKB1","RELA"]
CH000000155	CH000000155	2	4	0.25402348847324924	0.022079966964442987	0.03866046260316969	["ENSG00000109320","ENSG00000173039"]	["NFKB1","RELA"]
CH000000401	CH000000401	2	4	0.25402348847324924	0.022079966964442987	0.03866046260316969	["ENSG00000115904","ENSG00000171105"]	["INSR","SOS1"]
CH000000602	Epo ---> SHP-1	2	4	0.25402348847324924	0.022079966964442987	0.03866046260316969	["ENSG00000096968","ENSG00000111679"]	["JAK2","PTPN6"]
CH000000625	EGF ---> PtdIns(3,4)P2	2	4	0.25402348847324924	0.022079966964442987	0.03866046260316969	["ENSG00000146648","ENSG00000177885"]	["EGFR","GRB2"]
CH000000686	Ctbp1 ---/ Smad3	2	4	0.25402348847324924	0.022079966964442987	0.03866046260316969	["ENSG00000141646","ENSG00000166949"]	["SMAD3","SMAD4"]
CH000000700	TPO ---> STAT3	2	4	0.25402348847324924	0.022079966964442987	0.03866046260316969	["ENSG00000096968","ENSG00000168610"]	["JAK2","STAT3"]
CH000000728	EGF ---> STAT1alpha	2	4	0.25402348847324924	0.022079966964442987	0.03866046260316969	["ENSG00000146648","ENSG00000197122"]	["EGFR","SRC"]
CH000000732	EGF ---> SHIP1	2	4	0.25402348847324924	0.022079966964442987	0.03866046260316969	["ENSG00000146648","ENSG00000160691"]	["EGFR","SHC1"]
CH000000773	TPO pathway	2	4	0.25402348847324924	0.022079966964442987	0.03866046260316969	["ENSG00000096968","ENSG00000168610"]	["JAK2","STAT3"]
CH000000865	Htt ---/ GRIN	2	4	0.25402348847324924	0.022079966964442987	0.03866046260316969	["ENSG00000132535","ENSG00000176884"]	["DLG4","GRIN1"]
CH000000891	Caspase-6 ---> Caspase-3	2	4	0.25402348847324924	0.022079966964442987	0.03866046260316969	["ENSG00000138794","ENSG00000164305"]	["CASP3","CASP6"]
CH000000943	SHP-2 ---> PRL	2	4	0.25402348847324924	0.022079966964442987	0.03866046260316969	["ENSG00000096968","ENSG00000179295"]	["JAK2","PTPN11"]
CH000000967	PI3K ---AKT-1---/ FOXO4	2	4	0.25402348847324924	0.022079966964442987	0.03866046260316969	["ENSG00000142208","ENSG00000164924"]	["AKT1","YWHAZ"]
CH000000990	p300 ---> ER	2	4	0.25402348847324924	0.022079966964442987	0.03866046260316969	["ENSG00000091831","ENSG00000100393"]	["EP300","ESR1"]
CH000001007	beta-catenin ---/ KAI1	2	4	0.25402348847324924	0.022079966964442987	0.03866046260316969	["ENSG00000109320","ENSG00000168036"]	["CTNNB1","NFKB1"]
CH000004213	AKT-1 ---/ FOXO3a	2	4	0.25402348847324924	0.022079966964442987	0.03866046260316969	["ENSG00000142208","ENSG00000164924"]	["AKT1","YWHAZ"]
CH000004361	leptin ---> POMC, SOCS3	2	4	0.25402348847324924	0.022079966964442987	0.03866046260316969	["ENSG00000096968","ENSG00000168610"]	["JAK2","STAT3"]
CH000004618	NF-AT5 ---> ACTA2, CNN1	2	4	0.25402348847324924	0.022079966964442987	0.03866046260316969	["ENSG00000097007","ENSG00000124181"]	["ABL1","PLCG1"]
CH000004664	HIF-1 ---> expression of hypoxia induced genes	2	4	0.25402348847324924	0.022079966964442987	0.03866046260316969	["ENSG00000005339","ENSG00000100393"]	["CREBBP","EP300"]
CH000000639	PDGF A ---> ERK	5	27	1.7146585471944324	0.024983334752073337	0.04342122017795772	["ENSG00000115904","ENSG00000136238","ENSG00000160691","ENSG00000174775","ENSG00000177885"]	["GRB2","HRAS (ENSG00000174775)","RAC1","SHC1","SOS1"]
CH000000640	PDGF B ---> ERK	5	27	1.7146585471944324	0.024983334752073337	0.04342122017795772	["ENSG00000115904","ENSG00000136238","ENSG00000160691","ENSG00000174775","ENSG00000177885"]	["GRB2","HRAS (ENSG00000174775)","RAC1","SHC1","SOS1"]
CH000004279	NR2B:NR2C ---RasGRF1---MEK1---> ERK1	3	11	0.6985645933014354	0.028385786995095526	0.04814193524640976	["ENSG00000174775","ENSG00000176884","ENSG00000198668"]	["CALM1","GRIN1","HRAS (ENSG00000174775)"]
CH000004280	NR2B:NR2C ---RasGRF1---MEK1---> ERK2	3	11	0.6985645933014354	0.028385786995095526	0.04814193524640976	["ENSG00000174775","ENSG00000176884","ENSG00000198668"]	["CALM1","GRIN1","HRAS (ENSG00000174775)"]
CH000004281	NR2B:NR2C ---RasGRF1---MEK2---> ERK1	3	11	0.6985645933014354	0.028385786995095526	0.04814193524640976	["ENSG00000174775","ENSG00000176884","ENSG00000198668"]	["CALM1","GRIN1","HRAS (ENSG00000174775)"]
CH000004282	NR2B:NR2C ---RasGRF1---MEK2---> ERK2	3	11	0.6985645933014354	0.028385786995095526	0.04814193524640976	["ENSG00000174775","ENSG00000176884","ENSG00000198668"]	["CALM1","GRIN1","HRAS (ENSG00000174775)"]
CH000004589	Rac1 ---> DIAPH2	3	11	0.6985645933014354	0.028385786995095526	0.04814193524640976	["ENSG00000061676","ENSG00000136238","ENSG00000136754"]	["ABI1","NCKAP1","RAC1"]
CH000004594	N-cadherin ---Eplin---> actin	3	11	0.6985645933014354	0.028385786995095526	0.04814193524640976	["ENSG00000075624","ENSG00000143632","ENSG00000168036"]	["ACTA1","ACTB","CTNNB1"]
CH000000595	IFNalpha, IFNbeta ---> Rap1	4	19	1.2066115702479339	0.028619409488311535	0.04814193524640976	["ENSG00000099942","ENSG00000105397","ENSG00000136238","ENSG00000162434"]	["CRKL","JAK1","RAC1","TYK2"]
CH000000898	Apo2L pathway	4	19	1.2066115702479339	0.028619409488311535	0.04814193524640976	["ENSG00000064012","ENSG00000138794","ENSG00000164305","ENSG00000165806"]	["CASP3","CASP6","CASP7","CASP8"]
CH000004472	IFNgamma ---> Rap1	4	19	1.2066115702479339	0.028619409488311535	0.04814193524640976	["ENSG00000096968","ENSG00000099942","ENSG00000136238","ENSG00000162434"]	["CRKL","JAK1","JAK2","RAC1"]
CH000000651	insulin ---> AKT-1 pathway	6	38	2.4132231404958677	0.03016352205950289	0.05055878608550128	["ENSG00000067606","ENSG00000105647","ENSG00000142208","ENSG00000145675","ENSG00000169047","ENSG00000171105"]	["AKT1","INSR","IRS1","PIK3R1","PIK3R2","PRKCZ"]
CH000004283	ER-alpha ---CHIP---> 26S proteasome	5	29	1.841670291431057	0.033194617967809106	0.05544207469091521	["ENSG00000080824","ENSG00000091831","ENSG00000103266","ENSG00000109971","ENSG00000170315"]	["ESR1","HSP90AA1","HSPA8","STUB1","UBB"]
CH000000605	BCR ---> NF-AT	4	20	1.2701174423662462	0.03405689382188906	0.05594561948017724	["ENSG00000010671","ENSG00000150995","ENSG00000165025","ENSG00000198668"]	["BTK","CALM1","ITPR1","SYK"]
CH000004484	KSR scaffold complex	4	20	1.2701174423662462	0.03405689382188906	0.05594561948017724	["ENSG00000101266","ENSG00000136238","ENSG00000164924","ENSG00000174775"]	["CSNK2A1","HRAS (ENSG00000174775)","RAC1","YWHAZ"]
CH000000321	CH000000321	2	5	0.31752936059156156	0.03527781100979329	0.05594561948017724	["ENSG00000101266","ENSG00000173039"]	["CSNK2A1","RELA"]
CH000000322	CH000000322	2	5	0.31752936059156156	0.03527781100979329	0.05594561948017724	["ENSG00000101266","ENSG00000173039"]	["CSNK2A1","RELA"]
CH000000331	CH000000331	2	5	0.31752936059156156	0.03527781100979329	0.05594561948017724	["ENSG00000168036","ENSG00000173801"]	["CTNNB1","JUP"]
CH000000396	CH000000396	2	5	0.31752936059156156	0.03527781100979329	0.05594561948017724	["ENSG00000005339","ENSG00000100393"]	["CREBBP","EP300"]
CH000000458	alpha v beta6 ---> TGFbeta1, TGFbeta3	2	5	0.31752936059156156	0.03527781100979329	0.05594561948017724	["ENSG00000105329","ENSG00000138448"]	["ITGAV","TGFB1"]
CH000000653	insulin ---Jak1---> IRS-1, IRS-2	2	5	0.31752936059156156	0.03527781100979329	0.05594561948017724	["ENSG00000162434","ENSG00000171105"]	["INSR","JAK1"]
CH000000687	E2F ---/ Smad4	2	5	0.31752936059156156	0.03527781100979329	0.05594561948017724	["ENSG00000141646","ENSG00000166949"]	["SMAD3","SMAD4"]
CH000000779	Csk, CD45 ---> Fyn	2	5	0.31752936059156156	0.03527781100979329	0.05594561948017724	["ENSG00000010810","ENSG00000103653"]	["CSK","FYN"]
CH000000880	Caspase-3 ---/ Bcl-2	2	5	0.31752936059156156	0.03527781100979329	0.05594561948017724	["ENSG00000127824","ENSG00000164305"]	["CASP3","TUBA4A"]
CH000000899	Apo2L ---Caspase-8---> Caspase-3	2	5	0.31752936059156156	0.03527781100979329	0.05594561948017724	["ENSG00000064012","ENSG00000164305"]	["CASP3","CASP8"]
CH000003418	DISC ---> c-FLIP-L ---> Caspase-10	2	5	0.31752936059156156	0.03527781100979329	0.05594561948017724	["ENSG00000026103","ENSG00000117560"]	["FAS","FASLG"]
CH000004552	beta-glucan ---DECTIN1---> IP3, DAG	2	5	0.31752936059156156	0.03527781100979329	0.05594561948017724	["ENSG00000124181","ENSG00000165025"]	["PLCG1","SYK"]
CH000004690	LXR ---/ IL1B	2	5	0.31752936059156156	0.03527781100979329	0.05594561948017724	["ENSG00000109320","ENSG00000173039"]	["NFKB1","RELA"]
CH000000633	PDGF A, PDGF B ---> AKT	3	12	0.7620704654197478	0.0361231313802182	0.05633773139100256	["ENSG00000105647","ENSG00000142208","ENSG00000145675"]	["AKT1","PIK3R1","PIK3R2"]
CH000000685	Smad3 nuclear translocation	3	12	0.7620704654197478	0.0361231313802182	0.05633773139100256	["ENSG00000108424","ENSG00000136238","ENSG00000166949"]	["KPNB1","RAC1","SMAD3"]
CH000000876	Src ---> Rap2B	3	12	0.7620704654197478	0.0361231313802182	0.05633773139100256	["ENSG00000136238","ENSG00000146648","ENSG00000197122"]	["EGFR","RAC1","SRC"]
CH000000929	PRL ---> PAK1	3	12	0.7620704654197478	0.0361231313802182	0.05633773139100256	["ENSG00000136238","ENSG00000141968","ENSG00000149269"]	["PAK1","RAC1","VAV1"]
CH000003876	Pin1 ---> Tau	3	12	0.7620704654197478	0.0361231313802182	0.05633773139100256	["ENSG00000127445","ENSG00000170312","ENSG00000186868"]	["CDK1","MAPT","PIN1"]
CH000000590	LAT ---> p50:RelA	4	21	1.3336233144845584	0.04005534723063235	0.062059436005354726	["ENSG00000109320","ENSG00000141968","ENSG00000170315","ENSG00000173039"]	["NFKB1","RELA","UBB","VAV1"]
CH000004577	Rac1 ---p65PAK---> Arp2/3 complex	4	21	1.3336233144845584	0.04005534723063235	0.062059436005354726	["ENSG00000075624","ENSG00000136238","ENSG00000143632","ENSG00000149269"]	["ACTA1","ACTB","PAK1","RAC1"]
CH000000586	ZAP-70 ---> Elk-1	5	31	1.9686820356676815	0.04291345104171515	0.06626962439556668	["ENSG00000010810","ENSG00000115904","ENSG00000136238","ENSG00000174775","ENSG00000177885"]	["FYN","GRB2","HRAS (ENSG00000174775)","RAC1","SOS1"]
CH000000877	Src ---> Rac1	3	13	0.82557633753806	0.04482739007452311	0.06899902197745224	["ENSG00000136238","ENSG00000146648","ENSG00000197122"]	["EGFR","RAC1","SRC"]
CH000000610	BCR ---> c-Jun	4	22	1.3971291866028708	0.046617307675918956	0.0715203645451395	["ENSG00000010671","ENSG00000136238","ENSG00000141968","ENSG00000165025"]	["BTK","RAC1","SYK","VAV1"]
CH000004590	tubulin ---restin, IQGAP1---> actin	5	32	2.032187907785994	0.048352347311769975	0.07394141423325863	["ENSG00000075624","ENSG00000127824","ENSG00000136238","ENSG00000143632","ENSG00000196230"]	["ACTA1","ACTB","RAC1","TUBA4A","TUBB (ENSG00000196230)"]
