ID	Transpath ID	FDR	Hit names	Hits	Master molecule name	Maximal radius	Ranks sum	Reachable total	Reached from set	Score	Z-Score	Average Intensity	Description	Ensembl ID	Gene_Symbol	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	UniProt ID	abs_zscore	sd_mcf10a	zscore
ENSG00000120910	MO000083060	0.041	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	CnAgamma-xbb2(h)	8.093288	368	54315	22	0.3879094	1.7232995	23.857040330381842	protein phosphatase 3 catalytic subunit gamma	ENSG00000120910	PPP3CC	5533	7.852976118	6.659679	175	6.894022	293	6.162745	209	7.373934	242	199.790484	0.013687095	-1.372928238	0.167240784	0.006254742	-2.734119083	7.395614749	4.879191	124	6.537153	157	5.927139	194	5.995333	230	7.6804738	7.82814737	7.61690819	7.86833754	7.37735717	7.58213852	7.50837275	7.50564377	NM_001243974,NM_001243975,NM_005605	P48454-2	3.835899234	0.119231852	-3.835899234
ENSG00000120948	MO000145171	0.013	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	TDP43(h)	9.081854	268	62077	25	0.3911202	2.016401	671.411511011685	TAR DNA binding protein	ENSG00000120948	TARDBP	23435	11.12798407	35.49765	1669	36.429401	2772	36.192379	2198	38.083305	2271	2537.42262	0.313453773	1.267653512	0.285877724	0.231354509	1.196876978	11.47007982	34.760475	1584	71.57534	3067	37.329388	2239	75.218208	5211	11.09749294	11.23854623	11.11431223	11.27276263	11.02218871	11.61610174	11.07957736	11.66443952	NM_007375	Q13148	3.894125278	0.08784919	3.894125278
ENSG00000121966	MO000059753,MO000059755	0.027	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	cxcr4-isoform1(h),cxcr4-isoform2(h)	8.738539	521	42595	22	0.2922591	1.579846	NaN	C-X-C motif chemokine receptor 4	ENSG00000121966	CXCR4	7852	4.98493321	2.441913	52	0.586357	20	1.758128	45	0.146978	4	22.74937115	0.194517129	-2.281538235	0.788812066	0.13139943	-1.508606274	3.789853944	0.903925	18	0.149315	3	0.910798	24	0.411167	13	5.09432647	4.16487948	4.7766955	3.60616321	4.28137599	3.5675758	4.29029568	3.86195129	NM_001008540,NM_001348056,NM_001348059,NM_001348060,NM_003467		1.809200519	0.660556557	-1.809200519
ENSG00000124214	MO000065171	0.02	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	STAU1(h)	9.081854	281	65926	25	0.4026104	1.9327571	368.74235782693506	staufen double-stranded RNA binding protein 1	ENSG00000124214	STAU1	6780	12.18669291	107.888959	4150	80.038292	5052	107.59739	5298	81.000309	3939	4130.796531	3.51332E-4	-1.294922736	0.096178875	1.0584E-4	-3.876797491	11.8136704	85.420743	3184	82.095635	2870	87.298879	4266	83.671034	4724	12.17621742	12.05222737	12.16684647	12.0440471	11.91417429	11.85109598	11.92818255	11.86853169	NM_001037328,NM_001319134,NM_001319135,NM_001322927,NM_001322928,NM_001322929,NM_001322930,NM_001322931,NM_001322932,NM_001322933,NM_004602,NM_017452,NM_017453,NM_017454	O95793-2,O95793-3	5.222742062	0.071422733	-5.222742062
ENSG00000124422	MO000193588,MO000193590	0.047	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	USP22-isoform1(h),USP22-isoform2(h)	7.5094585	271	84652	25	0.5456916	1.633343	8.233783947529087	ubiquitin specific peptidase 22	ENSG00000124422	USP22	23326	12.15343503	69.585152	4050	52.978626	4991	68.983955	5185	51.558788	3806	4170.692469	0.011582005	-1.203213538	0.095494615	0.005192451	-2.794845614	11.8863651	55.849545	3149	61.283718	3251	55.762688	4140	62.012375	5318	12.16238547	12.04931219	12.15549583	12.02210068	11.91274694	11.96290587	11.91086698	11.97559162	NM_015276	Q9UPT9	3.705894017	0.072066262	-3.705894017
ENSG00000125845	MO000019068	0.022	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	BMP2A(h)	9.246359	366	45800	23	0.33046117	1.9040638	NaN	bone morphogenetic protein 2	ENSG00000125845	BMP2	650	4.953693344	0.54068	20	0.584024	34	0.835632	39	0.690084	31	50.08738698	0.002069916	2.222912397	0.342100101	7.55088E-4	3.368754033	6.112399462	2.372218	82	1.188402	39	2.187453	99	1.230599	64	5.11496839	5.22237295	5.36655903	5.31867599	6.09829169	5.53588597	6.02753088	5.54923692	NM_001200		10.40943918	0.111313021	10.40943918
ENSG00000125952	MO000022234	0.01	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	Max(h)	9.952723	354	17189	22	0.23898017	2.0964775	44.6888128849475	MYC associated factor X	ENSG00000125952	MAX	4149	10.27577877	48.231131	1082	40.670233	1482	48.116186	1394	34.628343	975	1279.345312	0.628246296	1.063440061	0.145726751	0.54256479	0.608939125	10.36521536	61.611241	1318	50.067751	1021	55.249224	1580	47.724837	1523	10.33769163	10.31662457	10.33632904	10.16664283	10.473883	10.27832649	10.39200367	10.21352435	NM_001271068,NM_001271069,NM_001320415,NM_002382,NM_145112,NM_145113,NM_145114,NM_197957,NR_073137,NR_073138	P61244-2	1.086045862	0.082350657	1.086045862
ENSG00000125971	MO000035713	0.021	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	Dnlc2a(h)	8.734066	490	42153	22	0.2922973	1.628086	1923.7874857622314	dynein light chain roadblock-type 1	ENSG00000125971	DYNLRB1	83658	11.11896929	200.80397	1775	186.088634	2689	221.128204	2245	190.737048	2128	2228.984824	0.97117965	1.004100734	0.098658738	0.952280867	0.059842763	11.12536578	276.688236	2112	209.249465	1776	256.783592	2605	213.632981	2777	11.08926555	11.15436835	11.07224261	11.15900969	11.20454629	11.0797548	11.14754302	11.05425984	NM_001281727,NM_001281728,NM_001281729,NM_001319157,NM_014183,NM_177953,NR_104032	Q9NP97	0.143971441	0.044428881	0.143971441
ENSG00000127666	MO000041123	0.03	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	TRIF(h)	8.758456	421	47250	24	0.3419587	1.7210116	NaN	toll like receptor adaptor molecule 1	ENSG00000127666	TICAM1	148022	8.432451167	8.332998	253	9.704231	477	7.15514	281	9.519198	367	287.1086521	0.014461222	-1.510674192	0.219340276	0.006656493	-2.71355794	7.837558762	7.750695	228	5.530791	153	7.585284	294	6.250207	280	8.20111453	8.45192292	8.07684341	8.43219241	8.08210107	7.79661998	8.06438823	7.88923336	NM_182919		3.262064482	0.182366844	-3.262064482
ENSG00000130758	MO000022168	0.037	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	MLK2(h)	9.919737	339	67369	24	0.40654016	1.7572876	NaN	mitogen-activated protein kinase kinase kinase 10	ENSG00000130758	MAP3K10	4294	7.056977642	3.386438	130	2.331799	145	3.106251	154	1.986882	97	132.8565616	0.985895562	-1.004911823	0.289942029	0.980549143	-0.024380449	7.050466355	4.096571	153	2.157576	76	3.841243	188	2.273039	129	7.17678597	6.99000154	7.10663838	6.86352408	7.28051601	6.74730638	7.22215886	6.78369384	NM_002446		0.047378587	0.137431008	-0.047378587
ENSG00000131653	MO000085248	0.044	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	TRAF7-xbb1(h)	9.220363	321	78381	25	0.46610552	1.632374	NaN	TNF receptor associated factor 7	ENSG00000131653	TRAF7	84231	10.77013716	35.810211	1465	30.109251	1993	36.106613	1907	30.123898	1562	1529.335012	0.001638136	-1.331237211	0.120022078	5.83656E-4	-3.439097804	10.35789037	32.761742	1298	26.612766	992	30.191984	1575	26.072639	1571	10.69965492	10.67220141	10.70733142	10.66843653	10.5607718	10.35954839	10.49092928	10.3452248	NM_032271		21.17495931	0.019468599	-21.17495931
ENSG00000132155	MO000057036,MO000178581	0.02	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	Raf-1-isoform1(h),Raf-1-isoform2(h)	9.426377	225	78909	25	0.4538738	1.9460889	11.984172105543447	Raf-1 proto-oncogene,serine/threonine kinase	ENSG00000132155	RAF1	5894	10.29965378	28.441586	1039	23.509195	1390	30.505764	1439	24.438406	1132	1370.006222	0.055776156	1.174271726	0.10739045	0.030915024	2.158164765	10.53101399	32.88987	1164	39.540855	1316	33.387932	1555	40.61676	2185	10.34421931	10.30397295	10.40395143	10.33236897	10.40674276	10.53627766	10.4184752	10.56229604	NM_002880	P04049	5.497393925	0.042085434	5.497393925
ENSG00000135341	MO000016585,MO000021242	0.036	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","Miz-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000027350","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	TAK1(h),TAK1b(h)	9.687033	522	75991	26	0.48214227	1.8444542	9.80472830566038	mitogen-activated protein kinase kinase kinase 7	ENSG00000135341	MAP3K7	6885	10.44775347	19.593033	1107	18.133322	1665	20.110783	1471	18.170165	1311	1051.86738	1.59E-22	-1.973890467	0.097236156	6.16E-24	-10.08927106	9.465742002	10.024903	554	11.913409	620	10.559968	765	12.403421	1036	10.22143267	10.2832806	10.24771641	10.28349323	9.6079233	9.7192143	9.64445311	9.74824177	NM_003188,NM_145331,NM_145332,NM_145333	O43318	32.56476849	0.030155641	-32.56476849
ENSG00000136875	MO000087569	0.015	["E2A(h)","E47(h)","RelA-p65(h)","RelA-p65-isoform1(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024773","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079681","MO000165730"]	HPRP4(h)	9.976096	383	22385	15	0.34690064	1.818159	200.52450948968112	pre-mRNA processing factor 4	ENSG00000136875	PRPF4	9128	9.10990667	11.324116	370	14.208419	750	11.194735	472	14.878016	616	1034.12611	3.43E-5	2.74306998	0.326795986	8.4E-6	4.454740854	10.56579051	27.200026	851	57.195027	1699	27.110279	1117	57.800511	2774	9.25896159	9.54086647	9.24993601	9.57522227	9.89569949	10.55073206	9.89241052	10.56359256	NM_001244926,NM_001322266,NM_001322267,NM_004697,NR_136265,NR_136266	O43172-2	8.277718393	0.175879846	8.277718393
ENSG00000138166	MO000137304	0.01	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	DUSP5(h)	7.7254944	206	89543	25	0.55751693	1.759352	NaN	dual specificity phosphatase 5	ENSG00000138166	DUSP5	1847	7.099257628	2.211639	63	4.822554	220	2.584776	95	4.925454	177	756.8356991	3.38E-22	10.02506132	0.33210134	1.33E-23	10.01362763	10.42684651	47.604168	1300	39.816284	1023	48.561951	1746	39.990952	1661	7.65374103	8.18915382	7.7285255	8.20560867	9.96357531	9.75665797	9.9829114	9.7646291	NM_004419		11.32027769	0.293949404	11.32027769
ENSG00000138814	MO000083051,MO000083053,MO000271468	0.042	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	CnAalpha-isoform1(h),CnAalpha-isoform2(h),CnAalpha-isoform3(h)	8.093135	383	54331	22	0.3879091	1.7382481	284.9143916591871	protein phosphatase 3 catalytic subunit alpha	ENSG00000138814	PPP3CA	5530	10.92366051	33.815781	1745	29.061533	2430	36.601421	2441	17.993875	1168	1852.602175	0.574837165	-1.102015456	0.201339017	0.486389941	-0.696062099	10.78361709	28.401534	1424	32.297659	1522	29.908682	1964	32.927335	2486	10.9614743	10.95441694	11.03254965	10.54167607	10.75326057	10.83316767	10.79174058	10.84470811	NM_000944,NM_001130691,NM_001130692	Q08209-2	0.626947313	0.223373507	-0.626947313
ENSG00000139625	MO000022232	0.021	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	DLK(h)	9.932986	262	65917	24	0.4069551	1.9854696	NaN	mitogen-activated protein kinase kinase kinase 12	ENSG00000139625	MAP3K12	7786	8.502865413	10.808016	439	4.13438	272	9.210294	483	4.135842	213	201.0440925	3.27E-8	-9.226580512	0.547337991	4.71E-9	-5.857068431	5.297548537	1.480664	59	0.20942	8	1.181465	62	0.548002	33	8.29370577	7.51246915	8.13685665	7.50671742	6.51483195	5.57775863	6.35748335	5.8929906	NM_001193511,NM_006301		7.771652287	0.41243699	-7.771652287
ENSG00000140575	MO000018459,MO000060228	0.028	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	IQGAP1(h)	8.733069	330	54533	22	0.36746526	1.9706682	1319.0515200363002	IQ motif containing GTPase activating protein 1	ENSG00000140575	IQGAP1	8826	13.4965208	100.14492	8050	119.976837	15609	100.823517	10467	118.631943	12095	9728.069695	0.002922885	-1.463224762	0.168422135	0.001111903	-3.260565462	12.94741908	94.964745	7396	81.884041	5999	94.90979	9731	82.447052	9765	13.23596873	13.52156015	13.24250923	13.50733986	13.12996793	12.97948348	13.12872321	12.98765982	NM_003870	P46940	3.453000899	0.159021598	-3.453000899
ENSG00000142208	MO000058481	0.021	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	AKT-1-isoform1(h)	8.882359	270	94595	25	0.63977045	1.5388052	65.69992907502574	AKT serine/threonine kinase 1	ENSG00000142208	AKT1	207	10.9813999	43.685287	1456	51.856934	2746	42.076939	1811	48.931812	2068	2078.009496	0.697701145	1.055452027	0.156065841	0.617850929	0.498898446	11.05951588	54.438267	1757	63.188614	1919	52.410294	2227	61.429638	3015	10.87854288	11.12959373	10.84834298	11.09126581	11.00299793	11.10279088	10.97003065	11.08088504	NM_001014431,NM_001014432,NM_005163	P31749	0.542537363	0.143982674	0.542537363
ENSG00000143507	MO000030861,MO000126134	0.021	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","Miz-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000027350","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	MKP-5(h),MKP-5-isoform1(h)	8.955785	211	91019	26	0.57199645	1.9628519	NaN	dual specificity phosphatase 10	ENSG00000143507	DUSP10	11221	10.95388059	90.926664	2627	20.399624	937	87.821763	3389	18.641317	707	1260.674639	0.004021589	-3.688632452	0.596264635	0.001587803	-3.158138063	9.070881434	26.827235	709	8.711	238	23.466969	895	7.725404	341	10.99578294	9.73357748	10.99572959	9.69858575	9.75101689	8.95892911	9.71524628	8.88255928	NM_007207,NR_111939,NR_111940		2.548179512	0.738958596	-2.548179512
