ID	Gene description	Gene_symbol	Site model ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
ENSG00000196247	zinc finger protein 107	ZNF107	V$ZNF107_01,V$ZNF107_02	0.55078125	0.4456227436823105	1.6448493747078075	0.76005	0.041828588127636304
ENSG00000196345	zinc finger with KRAB and SCAN domains 7	ZKSCAN7	V$ZFP_02,V$ZFP_03,V$ZFP_04	0.9036458333333334	0.7250300842358604	1.5361422039183898	0.8026666666666666	0.025194268985681417
ENSG00000196350	zinc finger protein 729	ZNF729	V$ZNF729_01,V$ZNF729_02,V$ZNF729_03,V$ZNF729_04,V$ZNF729_05,V$ZNF729_06,V$ZNF729_07,V$ZNF729_09	1.0537109375	0.8641696750902528	1.6952750300424775	0.8056875	0.02485186830423832
ENSG00000196378	zinc finger protein 34	ZNF34	V$ZNF34_01,V$ZNF34_02	0.109375	0.05189530685920577	2.9286979166666667	0.82865	0.017456228317605578
ENSG00000196391	zinc finger protein 774	ZNF774	V$ZNF774_02,V$ZNF774_04	6.15625	5.209837545126354	1.7021881205783789	0.8126500000000001	0.02660937632598538
ENSG00000196417	zinc finger protein 765	ZNF765	V$ZNF765_02	0.09375	0.04287003610108303	2.186842105263158	0.9407	0.030095341793580862
ENSG00000196437	zinc finger protein 569	ZNF569	V$ZNF569_02,V$ZNF569_04	1.1953125	0.9961642599277978	5.783278944381385	0.84325	0.005229042205103245
ENSG00000196456	zinc finger protein 775	ZNF775	V$ZNF775_01,V$ZNF775_02,V$ZNF775_03	0.17447916666666666	0.08874849578820698	1.984903608736942	0.9011333333333332	0.01980920187347719
ENSG00000196591	histone deacetylase 2	HDAC2	V$HDAC2_02,V$HDAC2_04	0.3203125	0.11394404332129963	3.912625	0.97835	0.002454550901979498
ENSG00000196653	zinc finger protein 502	ZNF502	V$ZNF502_01,V$ZNF502_02,V$ZNF502_04	0.1640625	0.0864921780986763	4.669471677559913	0.9001	0.020889017633283297
ENSG00000196767	POU class 3 homeobox 4	POU3F4	V$POU3F4_04,V$POU3F4_08,V$POU3F4_11	0.171875	0.1158243080625752	4.5292827579244905	0.8894666666666667	0.046148029921392254
ENSG00000196812	zinc finger and SCAN domain containing 16	ZSCAN16	V$ZNF392_05	0.03125	0.002256317689530686	13.85	0.826	0.01034800198649155
ENSG00000196967	zinc finger protein 585A	ZNF585A	V$ZNF585A_01,V$ZNF585A_02,V$ZNF585A_03,V$ZNF585A_04	0.416015625	0.309115523465704	2.4738677634342956	0.8109500000000001	0.029548672125370185
ENSG00000197013	zinc finger protein 429	ZNF429	V$ZNF429_02,V$ZNF429_03	0.4296875	0.32265342960288806	2.0286082175925926	0.85145	0.02257390319825768
ENSG00000197016	zinc finger protein 470	ZNF470	V$ZNF470_02	0.0703125	0.0157942238267148	4.451785714285714	0.8391	0.003417406749050454
ENSG00000197020	zinc finger protein 100	ZNF100	V$ZNF100_02,V$ZNF100_03	2.9609375	2.460514440433213	1.5506343995835263	0.7767	0.03400464746694761
ENSG00000197063	v-maf musculoaponeurotic fibrosarcoma oncogene homolog G (avian)	MAFG	V$MAFG_07,V$MAFG_10,V$MAFG_11,V$MAFG_Q3,V$MAF_Q4,V$MAF_Q6_01	0.5026041666666666	0.3617629362214199	1.5855929724069968	0.8854833333333333	0.019079437365306415
ENSG00000197123	zinc finger protein 679	ZNF679	V$ZNF679_02	0.09375	0.036101083032490974	2.596875	0.9648	0.012659336280693092
ENSG00000197213	zinc finger and SCAN domain containing 5B	ZSCAN5B	V$ZSCAN5B_01	0.1171875	0.049638989169675095	2.360795454545454	0.8771	0.010191986518380765
ENSG00000197363	zinc finger protein 517	ZNF517	V$ZNF517_01,V$ZNF517_02	1.60546875	1.2477436823104693	3.522667346630402	0.7921499999999999	0.008561068491601298
ENSG00000197472	zinc finger protein 695	ZNF695	V$ZNF695_01	0.1796875	0.0631768953068592	2.8441964285714287	0.7789	2.7517228294479716E-4
ENSG00000197566	zinc finger protein 624	ZNF624	V$ZNF624_03,V$ZNF624_04	0.46484375	0.3643953068592058	7.543303571428571	0.8369	0.020334633350567517
ENSG00000197576	homeobox A4	HOXA4	V$HOXA4_04	0.1484375	0.08799638989169675	1.6868589743589744	0.9939	0.045835549238560376
ENSG00000197619	zinc finger protein 615	ZNF615	V$ZNF615_02,V$ZNF615_03	0.5390625	0.4253158844765343	7.541988031914894	0.7240500000000001	0.0162240663123124
ENSG00000197779	zinc finger protein 81	ZNF81	V$ZNF81_01,V$ZNF81_02	1.1953125	0.980370036101083	1.5898324835187472	0.7863	0.010411920724345604
ENSG00000197782	zinc finger protein 780A	ZNF780A	V$ZNF780A_03	0.34375	0.11958483754512635	2.8745283018867926	0.8522	4.813546476798033E-7
ENSG00000197905	TEA domain family member 4	TEAD4	V$TEAD4ESRRB_01,V$TEAD4ETV7_01,V$TEAD4HES7_03,V$TEAD4MAX_02,V$TEAD4ONECUT2_01,V$TEAD4RFX5_01,V$TEAD4TBX21_01,V$TEAD4TCF3_01,V$TEAD4_01,V$TEF3_01,V$TEF3_02	1.6683238636363635	1.4122497538562522	1.5533552877148957	0.8010727272727273	0.022298116627335603
ENSG00000198028	zinc finger protein 560	ZNF560	V$ZNF560_04	0.3828125	0.21660649819494585	1.7673177083333333	0.8574	0.0011279790192499724
ENSG00000198040	zinc finger protein 84	ZNF84	V$ZNF84_01,V$ZNF84_02,V$ZNF84_03	0.5833333333333334	0.4783393501805054	1.5448369834719007	0.7894666666666668	0.04930106149122047
ENSG00000198081	zinc finger and BTB domain containing 14	ZBTB14	V$ZF5_01,V$ZF5_02,V$ZF5_03,V$ZF5_04,V$ZF5_05,V$ZF5_06,V$ZF5_07,V$ZF5_B	3.173828125	2.2808551444043323	1.6531293634248319	0.7843	0.0036329786788803784
ENSG00000198105	zinc finger protein 248	ZNF248	V$ZNF248_02	0.6171875	0.3925992779783393	1.5720545977011495	0.6999	7.5127756248317E-4
ENSG00000198300	paternally expressed 3	PEG3	V$PEG3_02,V$PEG3_03,V$PEG3_04	0.3854166666666667	0.29482551143200963	2.493419696969697	0.8397	0.0403146294172321
ENSG00000198315	zinc finger with KRAB and SCAN domains 8	ZKSCAN8	V$ZFP192_01,V$ZFP192_02	2.52734375	1.7610559566787003	1.9585832716962526	0.77425	1.0754386953798854E-4
ENSG00000198440	zinc finger protein 583	ZNF583	V$ZNF583_01,V$ZNF583_02	0.359375	0.24932310469314078	1.669283871321915	0.7752	0.026863910469257197
ENSG00000198453	zinc finger protein 568	ZNF568	V$ZNF568_01	0.109375	0.03384476534296029	3.2316666666666665	0.9817	0.0019190989645622763
ENSG00000198551	zinc finger protein 627	ZNF627	V$ZNF627_01	0.7109375	0.4016245487364621	1.7701544943820224	0.7703	1.2203414243606134E-5
ENSG00000198556	zinc finger protein 789	ZNF789	V$ZNF789_01,V$ZNF789_02	0.98828125	0.7885830324909747	3.5022988505747126	0.8654	0.009988122401110498
ENSG00000198633	zinc finger protein 534	ZNF534	V$ZNF534_01,V$ZNF534_03	0.7109375	0.5595667870036102	1.8243279569892472	0.80625	0.016986911055648275
ENSG00000198939	ZFP2 zinc finger protein	ZFP2	V$ZFP2_01,V$ZFP2_02,V$ZFP2_03	0.9296875	0.7483453670276776	1.6136114205124794	0.8186333333333332	0.024291664036939265
ENSG00000198963	RAR-related orphan receptor B	RORB	V$RORB_01,V$RORB_04,V$RORB_05,V$RORB_06,V$RORB_07	1.596875	1.342057761732852	1.7591109836707055	0.70626	0.01619545479240461
ENSG00000203883	SRY (sex determining region Y)-box 18	SOX18	V$SOX18_Q5_01,V$SOX_Q6	1.18359375	0.9690884476534297	2.913057340342679	0.9232	0.025994783768947753
ENSG00000204103	v-maf musculoaponeurotic fibrosarcoma oncogene homolog B (avian)	MAFB	V$MAFB_09,V$MAFB_Q4,V$MAFB_Q4_01,V$MAF_Q4,V$MAF_Q6_01	6.08125	5.610559566787003	1.5469423476694275	0.9371	0.0255772480980175
ENSG00000204231	retinoid X receptor, beta	RXRB	V$DR3_Q4,V$RXRB_01,V$RXRB_03,V$RXRB_05,V$RXRB_06,V$T3R_Q6	2.8307291666666665	2.4101233453670274	1.9778933818002093	0.802	2.3940838383100873E-4
ENSG00000204514	zinc finger protein 814	ZNF814	V$ZNF814_01,V$ZNF814_04	1.50390625	1.193592057761733	3.215648764258555	0.80205	0.0010669784746153478
ENSG00000204644	ZFP57 zinc finger protein	ZFP57	V$ZFP57_01	0.203125	0.09025270758122743	2.2506250000000003	0.8531	0.0014202876488602393
ENSG00000205250	E2F transcription factor 4, p107/p130-binding	E2F4	V$E2F4_05,V$E2F4_09,V$E2F4_11,V$E2F4_Q6,V$E2F_Q2	2.9078125	2.4805956678700363	1.6254435491095545	0.90678	0.004585997780490329
ENSG00000205927	oligodendrocyte lineage transcription factor 2	OLIG2	V$OLIG2_03,V$OLIG2_08	3.19921875	2.8305505415162453	1.8612148890443823	0.8919	0.03675454848946442
ENSG00000213020	zinc finger protein 611	ZNF611	V$ZNF611_02	0.0546875	0.0157942238267148	3.4625000000000004	0.9148	0.02158644156380863
ENSG00000213676	activating transcription factor 6 beta	ATF6B	V$ATF6B_05	0.09375	0.04287003610108303	2.186842105263158	0.8477	0.030095341793580862
ENSG00000213967	zinc finger protein 726	ZNF726	V$ZNF276_01,V$ZNF276_02,V$ZNF276_03	0.3020833333333333	0.2015643802647413	1.6672462828201153	0.8786	0.033422215325701034
ENSG00000213988	zinc finger protein 90	ZNF90	V$ZNF90_03	0.0703125	0.029332129963898914	2.3971153846153848	0.8596	0.04015716543015938
ENSG00000218891	zinc finger protein 579	ZNF579	V$ZNF579_02	6.921875	4.523916967509026	1.5300623441396508	0.7789	8.588569286818972E-25
ENSG00000221818	early B-cell factor 2	EBF2	V$EBF_Q6	0.2109375	0.07220216606498195	2.921484375	0.9435	6.139370515641564E-5
ENSG00000234284	zinc finger protein 879	ZNF879	V$ZNF879_01	0.375	0.2414259927797834	1.5532710280373832	0.7901	0.008553376652761025
ENSG00000235109	zinc finger and SCAN domain containing 31	ZSCAN31	V$ZNF323_01,V$ZNF323_02,V$ZNF323_03	2.6171875	2.1570397111913358	1.9507571784611155	0.7587999999999999	0.011356996242967696
ENSG00000242852	zinc finger protein 709	ZNF709	V$ZNF709_02,V$ZNF709_04	1.2734375	0.999548736462094	1.7767739752513534	0.8553999999999999	0.005008205282300379
ENSG00000244405	ets variant 5	ETV5	V$ERM_03,V$ERM_04,V$ERM_05,V$ETV5CLOCK_01,V$ETV5DRGX_01,V$ETV5EOMES_01,V$ETV5ETV7_01,V$ETV5FIGLA_01,V$ETV5FOXI1_01,V$ETV5FOXO1_02,V$ETV5HES7_01,V$ETV5HOXA13_01,V$ETV5HOXA2_01,V$ETV5HOXB13_01,V$ETV5TCF3_01	6.4921875	5.725631768953068	1.8904957284918829	0.78716	0.00638583507822707
ENSG00000245680	zinc finger protein 585B	ZNF585B	V$ZNF585B_01,V$ZNF585B_02,V$ZNF585B_03	0.3020833333333333	0.21735860409145605	3.209389251584824	0.8013333333333333	0.03531877696788855
ENSG00000251247	zinc finger protein 345	ZNF345	V$ZNF345_01,V$ZNF345_02,V$ZNF345_03,V$ZNF345_04,V$ZNF345_05	1.2421875	0.9539711191335739	1.8043433076051052	0.78408	0.0069524781092871165
ENSG00000251493	forkhead box D1	FOXD1	V$FREAC4_01	0.1953125	0.10604693140794223	1.8417553191489362	0.854	0.011566275551872706
ENSG00000253293	homeobox A10	HOXA10	V$HOXA10_04,V$HOXA10_08,V$HOXA10_10,V$HOXA10_12,V$HOXA10_14,V$PBX4HOXA10_01	0.7057291666666666	0.5253459687123948	1.5019277734581307	0.9117500000000001	0.013095763811677257
ENSG00000256223	zinc finger protein 10	ZNF10	V$KOX1_01,V$KOX1_02	0.51953125	0.39711191335740076	5.834953703703704	0.8573500000000001	0.023646055207986974
ENSG00000256229	zinc finger protein 486	ZNF486	V$ZNF486_01	0.5546875	0.36552346570397115	1.5175154320987654	0.8653	0.0026803442330463573
ENSG00000256294	zinc finger protein 225	ZNF225	V$ZNF225_01,V$ZNF225_02	0.13671875	0.06881768953068591	2.3305288461538463	0.9097999999999999	0.015719965126418222
ENSG00000257923	cut-like homeobox 1	CUX1	V$CDPCR1_01,V$CUX1NHLH1_02,V$CUX1_06	0.875	0.6941937424789412	2.912168874172185	0.8215666666666667	0.03848970655486373
ENSG00000260027	homeobox B7	HOXB7	V$HOXB7_06,V$HOXB7_08,V$PBX_Q3	0.6119791666666666	0.421179302045728	1.8898841839107188	0.9327333333333333	0.010553636205393345
ENSG00000263002	zinc finger protein 234	ZNF234	V$ZNF234_02	0.46875	0.24819494584837545	1.8886363636363637	0.6722	8.964560085785066E-5
ENSG00000267508	zinc finger protein 285	ZNF285	V$ZNF285_01	0.140625	0.06092057761732852	2.3083333333333336	0.871	0.006053575373179735
ENSG00000269404	Spi-B transcription factor (Spi-1/PU.1 related)	SPIB	V$ETS_Q6,V$SPIB_03,V$SPIB_07,V$SPIB_09,V$SPIB_12	6.184375	5.626805054151625	1.5915051500309445	0.8683	0.021755380910242365
ENSG00000278570			V$PNR_01	0.125	0.06994584837545127	1.7870967741935482	0.8688	0.045777351400016326
