Gene_ID,Transcript_ID,Gene_Symbol,Description,MCF10A_1_FPKM,MCF10A_2_FPKM,MCF10A_3_FPKM,MCF10A_4_FPKM,MDA_MB.231_1_FPKM,MDA_MB.231_2_FPKM,MDA_MB.231_3_FPKM,MDA_MB.231_4_FPKM,MDA_MB.231.MCF10A.fc,MDA_MB.231.MCF10A.baseMean,MDA_MB.231.MCF10A.lfcSE,MDA_MB.231.MCF10A.stat,MDA_MB.231.MCF10A.raw.pval,MDA_MB.231.MCF10A.bh.pval,MCF10A.mean,MDA_MB.231.mean,N_MCF10A_1,N_MCF10A_2,N_MCF10A_3,N_MCF10A_4,N_MDA_MB.231_1,N_MDA_MB.231_2,N_MDA_MB.231_3,N_MDA_MB.231_4,MCF10A_1_Read_Count,MCF10A_2_Read_Count,MCF10A_3_Read_Count,MCF10A_4_Read_Count,MDA_MB.231_1_Read_Count,MDA_MB.231_2_Read_Count,MDA_MB.231_3_Read_Count,MDA_MB.231_4_Read_Count,sd_mcf10a,zscore,abs_zscore
23168,NM_015138,RTF1,"RTF1 homolog, Paf1/RNA polymerase II complex component",22.761293,19.560106,24.085245,18.163242,13.28085,19.517271,13.28913,19.708101,-1.501288727,1273.204014,0.174733604,-3.354829568,0.000794139,0.00216448,10.57785644,9.991458159,10.46671233,10.45839245,10.51740626,10.38945772,9.9555642,10.24305537,9.95451707,10.25403485,1275,1773,1742,1290,721,996,949,1626,0.052609271,-11.1462916,11.1462916
79982,"NM_001031723,NM_001278310,NM_001278311",DNAJB14,DnaJ heat shock protein family (Hsp40) member B14,11.595756,9.356689,12.063921,8.741908,7.387332,5.321963,7.722038,6.185209,-1.77505637,693.4261986,0.169836691,-4.874475809,1.09E-06,5.24E-06,9.793105151,8.96479944,9.65170649,9.5730496,9.72043019,9.56117613,9.24085973,8.95580241,9.27605484,9.06486799,753,967,1049,751,485,329,667,611,0.074346863,-11.14109832,11.14109832
928,"NM_001330312,NM_001769",CD9,CD9 molecule,47.465813,30.047146,30.554129,33.871731,174.782516,68.36673,111.533447,141.764267,3.008570047,1346.551663,0.307857254,5.161736249,2.45E-07,1.31E-06,9.392376769,10.98090763,9.91349706,9.66921612,9.57865723,9.75689073,11.00659461,10.12710494,10.58632622,10.78069477,696,713,579,630,2481,913,2085,3060,0.142586629,11.14081221,11.14081221
27090,"NM_175039,NM_175040",ST6GALNAC4,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4",7.094191,4.824172,8.839177,5.678996,29.644349,19.206131,28.711072,13.857611,2.967939917,317.4863911,0.301264218,5.209586109,1.89E-07,1.03E-06,7.321705004,8.891776177,7.68929644,7.51627828,7.85371236,7.62681823,8.82875098,8.41406605,8.7999731,8.12298733,134,148,215,136,535,330,683,379,0.140958975,11.13849741,11.13849741
285590,"NM_001017995,NM_001308175",SH3PXD2B,SH3 and PX domains 2B,41.85722,21.60008,40.595394,22.608923,6.522887,0.763803,6.672487,1.057896,-9.591180681,1908.587092,0.666956381,-4.89043739,1.01E-06,4.86E-06,11.75519216,8.493632475,11.40645746,10.893637,11.37634115,10.87580586,9.66331641,8.46848781,9.66820173,8.53647044,3630,3032,4546,2343,548,61,727,122,0.292879349,-11.13618865,11.13618865
30834,"NM_001278785,NM_001278786,NM_014596,NM_170783,NR_103864",ZNRD1,zinc ribbon domain containing 1,9.267421,9.282824,8.833871,8.6668,14.938173,19.139253,13.60906,19.249656,1.567626433,142.0770249,0.175782699,3.689679397,0.000224537,0.00069458,6.789174875,7.439262057,6.89550676,7.01122954,6.88810527,6.96200759,7.23963164,7.38400108,7.13994816,7.40593601,86,141,110,104,139,161,162,266,0.058390099,11.13351745,11.13351745
200150,"NM_001195811,NM_001195812,NM_001320272,NM_152666",PLD5,phospholipase D family member 5,0.409947,1.288946,0.347461,1.026661,10.810865,17.854538,11.076883,17.433445,14.8714911,310.8463247,0.45672371,8.526987583,1.50E-17,2.55E-16,5.286370457,9.186526473,6.11212267,6.7347772,6.02778233,6.59772913,8.29605974,8.75394217,8.31963989,8.73601716,16,78,17,49,387,600,522,948,0.350486432,11.12783738,11.12783738
8897,"NM_021090,NM_153050,NM_153051",MTMR3,myotubularin related protein 3,6.352041,4.36268,5.350886,4.69611,3.754348,2.351155,3.542852,2.521678,-1.974170874,505.0420113,0.210197609,-4.668211371,3.04E-06,1.35E-05,9.389033703,8.407742876,9.31646297,9.11083883,9.16373652,9.17019543,8.8004241,8.40861706,8.75299537,8.4622066,636,709,692,597,365,215,454,373,0.088206168,-11.12496829,11.12496829
54148,"NM_017446,NM_080794",MRPL39,mitochondrial ribosomal protein L39,15.051663,17.185951,16.733101,16.771164,24.269962,54.772633,30.592485,57.344863,2.143313399,407.6439283,0.301755962,3.64480891,0.000267591,0.000811707,8.018865164,9.118729148,8.12489447,8.33626305,8.20725493,8.31686067,8.44294882,9.12695393,8.63555582,9.17387311,182,336,262,258,284,603,471,1021,0.098887103,11.12242094,11.12242094
23550,NM_012455,PSD4,pleckstrin and Sec7 domain containing 4,1.119413,1.839973,1.470945,1.978975,0.160311,0.268088,0.136819,0.185255,-10.07718084,65.56194185,0.367048223,-9.080605709,1.08E-19,2.12E-18,6.896667518,3.581497041,5.90047525,6.47469169,6.14017867,6.53808376,4.65737842,4.86901255,4.57086617,4.68119832,63,168,107,142,9,14,10,16,0.298324884,-11.112618,11.112618
379025,"NR_029434,NR_029435",PSMA3-AS1,PSMA3 antisense RNA 1,16.000113,12.262111,18.579455,12.731377,7.60862,8.266656,6.17842,9.022302,-2.210043358,382.4182528,0.163909839,-6.979902353,2.95E-12,3.02E-11,9.04062989,7.896104396,8.82009702,8.72373925,8.95551158,8.7536655,8.14449081,8.19605704,8.00081216,8.26124976,437,550,655,448,202,210,220,368,0.103033531,-11.10828172,11.10828172
57570,"NM_001350253,NM_001350254,NM_020810",TRMT5,tRNA methyltransferase 5,6.024517,6.330004,6.619862,6.570212,11.256835,12.52376,10.896074,13.44511,1.526612288,661.8110247,0.113086286,5.397062116,6.77E-08,3.95E-07,9.033168127,9.643341442,9.08595986,9.1940947,9.16258319,9.20948425,9.46554592,9.52951943,9.46677877,9.6183003,393,631,558,506,645,675,851,1202,0.054963682,11.10139081,11.10139081
9311,"NM_004769,NM_020321,NM_020322,NR_046401",ASIC3,acid sensing ion channel subunit 3,0.696198,0.387791,0.477306,0.417796,1.173334,0.780386,1.526514,1.359734,2.150437216,26.36342328,0.332590341,3.321293119,0.000896014,0.002406053,4.083768861,5.160691075,4.56188751,4.35068707,4.36339117,4.41001308,4.85907193,4.61667171,5.03754226,4.94575103,18,17,16,15,30,20,51,53,0.097008091,11.10136483,11.10136483
56652,"NM_001163812,NM_001163813,NM_001163814,NM_021830",TWNK,twinkle mtDNA helicase,3.994627,4.665993,3.701801,4.059954,13.691516,12.995272,11.039552,12.062825,2.547057262,389.291707,0.162797499,8.285332421,1.18E-16,1.82E-15,7.775725442,9.127841977,8.01346441,8.23004991,7.95619082,8.12749357,8.96972199,8.89113302,8.77646503,8.82720858,164,306,196,211,538,480,572,720,0.12181045,11.10016863,11.10016863
389432,NM_001030060,SAMD5,sterile alpha motif domain containing 5,1.206697,0.793871,1.213291,0.753746,0.407322,0.354906,0.343408,0.348832,-3.150495303,59.46058823,0.240994498,-6.869777815,6.43E-12,6.30E-11,6.495271768,4.84336362,6.26332758,6.03058653,6.26625165,5.98711822,5.39439799,5.29261705,5.2828613,5.28185543,86,91,111,68,28,23,31,37,0.148832,-11.09914632,11.09914632
255231,"NM_001330647,NM_153259",MCOLN2,mucolipin 2,0.221516,0.137213,0.167642,0.043996,0.384139,0.910437,0.32678,0.983352,3.944018976,16.18067276,0.57331665,3.453007153,0.000554374,0.001561271,2.714434313,4.689186575,3.61407158,3.4681076,3.50282467,3.19495544,3.87362825,4.39392393,3.76144882,4.44790495,8,8,8,2,14,30,15,51,0.177937381,11.09801804,11.09801804
93183,NM_145167,PIGM,phosphatidylinositol glycan anchor biosynthesis class M,6.477152,4.629184,6.842292,5.534291,3.123639,3.702093,3.01966,3.46602,-2.051703803,271.5618481,0.140732657,-7.367319667,1.74E-13,2.02E-12,8.512405299,7.475397361,8.33839508,8.16988608,8.38622333,8.32085991,7.67733612,7.78354614,7.65090642,7.73463954,313,362,426,339,146,163,186,247,0.093477977,-11.09360696,11.09360696
79192,NM_024337,IRX1,iroquois homeobox 1,14.99075,7.73813,13.184805,6.926117,1.288685,1.335216,1.578497,1.152933,-9.039353341,156.8977205,0.289251694,-10.98081579,4.73E-28,1.53E-26,8.142270109,4.966407915,7.86315374,7.373446,7.7403912,7.26533946,5.87661751,5.89275275,5.98357229,5.79486683,311,260,353,182,26,26,42,36,0.286396605,-11.08903576,11.08903576
4925,"NM_001330227,NM_005013",NUCB2,nucleobindin 2,23.328697,25.563528,23.118008,24.512179,85.000706,38.777223,85.174416,36.268935,2.17527033,906.3766445,0.336110124,3.335795689,0.000850556,0.002299984,9.156887289,10.27837416,9.28994583,9.48608053,9.29246672,9.44097585,10.35115483,9.62435074,10.35155492,9.59198696,420,755,544,562,1488,643,1961,997,0.101185038,11.0835247,11.0835247
117145,NM_053055,THEM4,thioesterase superfamily member 4,4.977474,4.750317,5.437766,5.039854,3.925725,3.916628,3.922698,3.918056,-1.508539093,314.6140331,0.10692503,-5.547364203,2.90E-08,1.78E-07,8.563203682,7.97140631,8.36925233,8.45201592,8.44541972,8.49820437,8.11832061,8.08860368,8.11560659,8.09044781,287,444,405,369,220,206,289,333,0.053418952,-11.07841589,11.07841589
728377,NR_033942,ARHGEF34P,"Rho guanine nucleotide exchange factor 34, pseudogene",7.355229,4.465122,7.400027,4.517509,1.873534,1.230431,1.928382,1.348209,-4.243511899,219.8661537,0.244757534,-8.519691663,1.60E-17,2.70E-16,8.475282343,6.389628771,8.23203192,7.90614988,8.23896002,7.91271334,7.03804478,6.73462303,7.05285629,6.78810977,345,339,448,269,86,53,116,94,0.188293659,-11.07660017,11.07660017
27072,"NM_014396,NM_080631",VPS41,"VPS41, HOPS complex subunit",15.268317,11.035906,15.584744,11.971913,10.057622,5.777556,10.92452,5.665995,-1.919733413,719.7602069,0.271680652,-3.463279316,0.000533634,0.001507327,9.886403554,8.945609428,9.75096415,9.58812126,9.77010461,9.65620089,9.32579654,8.86526183,9.39480046,8.85112341,834,975,1099,829,532,288,761,456,0.084946587,-11.07512561,11.07512561
4851,NM_017617,NOTCH1,notch 1,3.566988,2.506034,3.285143,2.384998,9.710651,4.671183,8.975966,4.991327,2.090204313,605.7892826,0.295941841,3.594097962,0.000325517,0.000965379,8.615012035,9.678593884,8.94292348,8.77340914,8.87655284,8.73224505,9.75907457,9.07752982,9.68426167,9.13548044,371,421,441,314,977,442,1188,763,0.09603967,11.07440138,11.07440138
57205,NM_020453,ATP10D,ATPase phospholipid transporting 10D (putative),4.513375,3.883663,4.731868,4.384431,7.077444,7.21531,7.046743,7.513036,1.410063291,499.4793312,0.09201561,5.387780631,7.13E-08,4.15E-07,8.695998919,9.190410398,8.77140442,8.76360497,8.81063116,8.8611459,9.08819874,9.07700978,9.08419664,9.11440618,330,459,447,407,501,481,657,809,0.044656594,11.07141047,11.07141047
23089,"NM_001040152,NM_001172437,NM_001172438,NM_001184961,NM_001184962,NM_015068",PEG10,paternally expressed 10,12.256063,5.029879,11.48308,5.412209,94.470597,51.573081,92.306968,55.233844,7.547652277,3416.040236,0.34897161,8.35606072,6.48E-17,1.03E-15,9.642841476,12.55857448,10.57783104,10.07836128,10.52886562,10.12058806,12.31482966,11.69780695,12.29042469,11.76435837,907,602,1095,508,6759,3473,8690,6008,0.263370244,11.07085205,11.07085205
55074,"NM_001198532,NM_001198533,NM_001198534,NM_001198535,NM_018002,NM_181354",OXR1,oxidation resistance 1,15.102045,12.985055,19.249569,13.147555,11.455308,10.883184,13.231901,13.035045,-1.312043137,704.4582904,0.091022048,-4.304618102,1.67E-05,6.47E-05,9.643872539,9.250079308,9.55567591,9.52381669,9.60994173,9.56541722,9.34806618,9.2701906,9.33818691,9.37589255,655,886,900,732,533,471,694,864,0.035572978,-11.07001037,11.07001037
2635,"NM_001319179,NM_001319180,NM_001319181,NM_018284,NR_135007",GBP3,guanylate binding protein 3,8.054825,8.781497,10.698973,8.442946,16.585262,22.850934,18.022791,20.025265,2.01863111,515.3432457,0.126076089,8.037823013,9.14E-16,1.33E-14,8.41453211,9.429349638,8.50712276,8.6463158,8.67863064,8.71895151,9.16825755,9.27894001,9.203817,9.27314982,237,399,382,344,552,608,757,973,0.092017681,11.02850585,11.02850585
123016,"NM_001288781,NM_001288782,NM_001288783,NM_144596,NM_198309,NM_198310",TTC8,tetratricopeptide repeat domain 8,16.889935,13.677587,17.732735,11.916181,6.970347,10.119171,6.890423,9.855565,-2.04780048,378.7823936,0.17997717,-5.745590734,9.16E-09,6.03E-08,8.991656246,7.957202866,8.84217729,8.7810973,8.85928777,8.65221925,8.05729118,8.31799237,8.04627739,8.29726863,448,587,589,399,180,245,234,385,0.09385639,-11.02166168,11.02166168
23087,"NM_001304495,NM_171982",TRIM35,tripartite motif containing 35,8.157544,8.352376,8.600469,8.238434,5.967432,5.566125,6.578366,5.867381,-1.63791628,409.480314,0.119477385,-5.958128536,2.55E-09,1.84E-08,8.989999455,8.278437668,8.77121171,8.91635535,8.8175038,8.87995181,8.45204338,8.36865403,8.51304288,8.39780215,385,638,524,482,273,239,388,400,0.0645695,-11.02009135,11.02009135
7082,"NM_001301025,NM_001301026,NM_001330239,NM_003257,NM_175610",TJP1,tight junction protein 1,34.340936,36.498899,34.461637,35.638589,18.512937,19.081511,20.508318,20.929266,-2.104512656,2980.505409,0.113669653,-9.44391187,3.59E-21,7.83E-20,11.98056159,10.90676201,11.68966348,11.86963288,11.68904839,11.84486299,11.10871247,11.10744641,11.16836217,11.17866292,3033,5195,3911,3980,1585,1539,2251,2712,0.097458857,-11.01797836,11.01797836
639,"NM_001198,NM_182907",PRDM1,PR/SET domain 1,0.55435,0.92236,0.812119,1.069657,0.069942,0.127785,0.130546,0.092217,-9.249481121,35.52373808,0.424574192,-7.55903797,4.06E-14,5.03E-13,6.002351893,2.795571176,4.97078737,5.50525549,5.28342015,5.63628931,3.91277908,4.10076869,4.10278569,3.94423211,32,86,61,79,4,7,10,8,0.291145107,-11.01437268,11.01437268
9911,"NM_001242925,NM_001297611,NM_001297613,NM_001331034,NM_014858",TMCC2,transmembrane and coiled-coil domain family 2,2.976324,2.05258,2.68057,1.665197,1.023258,0.582717,0.600241,0.920044,-3.420696434,86.94562575,0.266448035,-6.659047336,2.76E-11,2.50E-10,7.072662694,5.295697316,6.8653859,6.66979981,6.77713218,6.49038022,5.96577853,5.58939085,5.62299272,5.86202901,133,149,155,95,45,24,35,61,0.16140276,-11.00951048,11.00951048
1440,"NM_000759,NM_001178147,NM_172219,NM_172220,NR_033662",CSF3,colony stimulating factor 3,3.109534,1.116329,3.418257,1.218818,21.9912,29.990709,21.220345,29.022289,9.236501384,281.205972,0.34311884,9.347625711,8.96E-21,1.91E-19,5.783006069,8.986835103,6.84691697,6.35160335,6.9101167,6.40315445,8.314963,8.58052529,8.28178304,8.54229041,61,36,87,31,384,492,488,761,0.291241647,11.00058686,11.00058686
2086,"NM_001007253,NR_145414,NR_145415",ERV3-1,"endogenous retrovirus group 3 member 1, envelope",6.783901,3.131154,6.590478,3.142462,1.768959,0.159337,1.669991,0.961073,-10.34603404,114.9956796,0.627802723,-5.369530611,7.89E-08,4.57E-07,7.713276337,4.331446312,7.36895686,6.76301357,7.28222114,6.83387153,5.23225971,4.80027335,5.88870606,5.01761068,231,170,272,145,14,3,57,14,0.307763626,-10.98840066,10.98840066
54901,NM_017774,CDKAL1,CDK5 regulatory subunit associated protein 1 like 1,4.521421,4.912982,5.210211,4.932067,9.745224,12.009355,9.062405,12.318915,1.870398599,334.1250683,0.15714366,5.748534524,9.00E-09,5.93E-08,7.861950442,8.766896344,7.94629253,8.11959975,8.05642411,8.12250272,8.51372514,8.66829278,8.44977333,8.69279218,165,290,246,229,345,400,422,662,0.082452188,10.9754019,10.9754019
23279,"NM_001318399,NM_015231,NR_134636",NUP160,nucleoporin 160,8.424895,9.372315,11.091897,9.905969,21.029204,31.476867,17.383274,33.237529,2.313382334,1099.467839,0.26495123,4.566892262,4.95E-06,2.12E-05,9.374240296,10.58430805,9.49565002,9.69495034,9.57859698,9.73770139,10.03107638,10.55806401,10.06411379,10.59223109,460,835,662,693,927,1620,1269,2707,0.110253364,10.97533635,10.97533635
10522,"NM_001293634,NM_021008",DEAF1,"DEAF1, transcription factor",16.677316,13.532851,16.149406,12.395415,12.113452,9.899003,11.272507,10.061524,-1.572030946,472.8590333,0.128855636,-5.064812376,4.09E-07,2.11E-06,9.17461575,8.522943285,9.09909272,9.04014899,9.06955409,8.96100662,8.76687257,8.57726954,8.70731951,8.59110687,509,668,635,480,359,276,440,453,0.059389528,-10.97285134,10.97285134
10233,"NM_001135217,NM_006992,NM_201650",LRRC23,leucine rich repeat containing 23,1.914091,2.384694,3.186007,2.189817,1.366516,0.319499,1.339799,0.663185,-2.8407077,40.44445301,0.426329696,-3.533064679,0.000410772,0.001188824,5.902597792,4.396924851,5.35740677,5.58368049,5.68415213,5.51672019,5.07222771,4.36801887,5.0602154,4.63149749,39,73,76,53,27,6,35,20,0.137220862,-10.97262414,10.97262414
152687,"NM_001286052,NM_001286053,NM_001286054,NM_182524",ZNF595,zinc finger protein 595,8.670019,5.714607,7.865,5.660371,2.792777,3.205834,2.580153,3.807801,-2.539499965,202.1358734,0.194421689,-6.915609371,4.66E-12,4.64E-11,8.181594359,6.832039185,8.05250787,7.81296794,7.97154453,7.80084809,7.09992349,7.17420963,7.00403809,7.30831732,280,300,330,233,91,98,105,189,0.12305073,-10.96746988,10.96746988
79135,"NM_024122,NR_026545",APOO,apolipoprotein O,4.978257,6.407382,5.216753,6.491633,21.952991,28.912718,20.899164,28.628847,3.761735525,217.978081,0.226141045,8.45224016,2.86E-17,4.71E-16,6.513899932,8.428654319,6.81618478,7.13973322,6.83886244,7.11862609,7.96839922,8.16505446,7.92338647,8.18568179,58,131,78,100,266,321,333,528,0.174619838,10.96527412,10.96527412
6009,NM_005614,RHEB,Ras homolog enriched in brain,33.809555,41.275887,36.257374,43.309765,116.1996,152.208054,126.587997,162.182892,3.042845247,2368.194796,0.187157553,8.577911711,9.66E-18,1.65E-16,10.19406652,11.79966623,10.39769595,10.65593499,10.44904185,10.69045438,11.35345757,11.57097925,11.43073477,11.63372216,783,1546,1084,1271,2605,3209,3736,5528,0.146431916,10.96482077,10.96482077
4486,"NM_001244937,NM_001318913,NM_002447,NR_134919",MST1R,macrophage stimulating 1 receptor,0.536427,0.179204,0.213216,0.076447,4.938659,2.094127,4.735695,2.257092,12.24417888,107.2413701,0.532359068,6.788696458,1.13E-11,1.08E-10,4.030738403,7.630363115,5.55347595,5.02655121,5.03852758,4.77055075,7.32643124,6.49571979,7.28873319,6.56869567,28,15,14,5,242,97,306,169,0.328289078,10.96480192,10.96480192
220906,NR_033805,WAC-AS1,WAC antisense RNA 1 (head to head),9.611752,9.592365,9.41495,9.25568,15.414983,19.847483,16.281254,20.172445,1.611088739,964.0030357,0.131850708,5.218295538,1.81E-07,9.88E-07,9.528239578,10.2162801,9.6291415,9.74253914,9.61198281,9.70958505,9.96376616,10.15669945,10.00997303,10.17393722,577,931,729,704,896,1085,1245,1782,0.062770571,10.96119588,10.96119588
100507246,"NR_038108,NR_038109,NR_038110,NR_038111",SNHG16,small nucleolar RNA host gene 16,21.451726,20.937156,20.281179,23.655477,70.462785,40.894112,45.217782,65.28158,2.179781301,1248.644848,0.221320731,5.079431056,3.79E-07,1.96E-06,9.617326594,10.74135439,9.80281812,9.88919214,9.74537567,9.98010766,10.74740859,10.24911506,10.36173154,10.64819844,605,948,725,835,1884,1053,1623,2652,0.10256689,10.95897316,10.95897316
11234,"NM_007216,NM_181507,NM_181508",HPS5,"HPS5, biogenesis of lysosomal organelles complex 2 subunit 2",16.290007,16.636777,15.293119,16.865613,9.418914,8.769423,8.848776,9.5673,-2.070105931,841.8132124,0.117419949,-8.939746644,3.90E-19,7.45E-18,10.1487318,9.099152155,9.89644432,10.01783209,9.83189984,10.02923861,9.37273933,9.29310969,9.32260891,9.33480892,887,1425,1064,1136,497,437,615,743,0.095820494,-10.95360296,10.95360296
79940,"NR_026807,NR_121612,NR_121613,NR_121614",LINC00472,long intergenic non-protein coding RNA 472,0.286074,0.127456,0.405461,0.115392,2.248486,2.331543,2.406393,2.616095,8.94598838,157.0449441,0.338855006,9.329184553,1.07E-20,2.26E-19,4.982291963,8.142006266,6.00089535,5.63621642,6.20705132,5.61606382,7.54144432,7.55098551,7.60518054,7.65981411,31,22,56,16,231,227,325,409,0.288546811,10.95043916,10.95043916
6605,NM_003079,SMARCE1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1",91.818604,72.272026,95.485176,72.816551,51.027775,73.771004,47.649197,71.89164,-1.586747304,2357.063441,0.176903974,-3.765163521,0.00016644,0.000531499,11.49773041,10.83160041,11.39652562,11.31049079,11.43222442,11.31304657,10.83948167,11.114938,10.78448065,11.09565703,2479,3158,3329,2493,1335,1815,1641,2859,0.061015105,-10.91746049,10.91746049
728920,"NR_146087,NR_146087_dup1",PDE4DIPP1,phosphodiesterase 4D interacting protein pseudogene 1,2.471243,1.538567,2.222603,1.166163,0.452762,0.615711,0.239597,0.371975,-4.941640289,34.25895803,0.366702944,-6.285714469,3.26E-10,2.61E-09,5.827246104,3.553418002,5.51765536,5.2599236,5.440365,5.04960659,4.37095898,4.50579119,4.1165164,4.25810238,59,60,69,36,11,14,8,14,0.208357383,-10.91311509,10.91311509
51312,"NM_001317812,NM_001317813,NM_001317814,NM_016612",SLC25A37,solute carrier family 25 member 37,35.757201,26.179751,35.915989,24.77095,12.982906,12.65737,23.332015,13.254571,-2.293940136,1639.443426,0.254568955,-4.705317444,2.53E-06,1.14E-05,11.1571689,9.958797294,11.01317277,10.84639961,11.0118212,10.80304969,10.09477711,10.01823361,10.56523596,10.07602909,2084,2436,2685,1827,734,645,1727,1123,0.109846819,-10.90947937,10.90947937
129285,"NM_001135629,NM_001193475,NM_152994,NR_024188",PPP1R21,protein phosphatase 1 regulatory subunit 21,8.281806,6.408204,9.453745,6.899579,5.056206,3.462553,5.330196,4.626818,-1.943865202,270.7535754,0.182574323,-5.252261982,1.50E-07,8.33E-07,8.483080701,7.521125438,8.29503494,8.19327372,8.4027649,8.25358995,7.81285147,7.51609173,7.86192038,7.72515422,298,372,434,314,174,114,244,244,0.088249903,-10.90035487,10.90035487
11120,"NM_001197233,NM_001197234,NM_007049,NM_078476",BTN2A1,butyrophilin subfamily 2 member A1,9.357014,7.913841,8.405191,8.854563,14.155905,15.948144,13.345021,15.033913,1.500789248,446.1045429,0.106962362,5.475957985,4.35E-08,2.62E-07,8.479640972,9.064051701,8.64375854,8.55964979,8.55886034,8.65919649,8.94007047,9.00369231,8.88512552,8.95454013,309,391,359,348,457,478,565,728,0.053617339,10.89965937,10.89965937
5681,NM_006742,PSKH1,protein serine kinase H1,9.381276,7.73004,9.920892,7.206991,7.774857,5.288395,6.194797,4.449145,-1.676716866,342.5792832,0.208548382,-3.575377017,0.000349724,0.001030979,8.744295966,8.001793678,8.61577089,8.56986616,8.66520824,8.50505022,8.39316979,8.05812341,8.20464658,7.92641218,365,486,498,355,293,188,307,255,0.068161678,-10.8932513,10.8932513
41,"NM_001095,NM_001256830,NM_020039,NR_046389",ASIC1,acid sensing ion channel subunit 1,2.117917,1.200996,1.666039,1.218441,0.507229,0.469177,0.74985,0.343714,-3.419373301,57.71972446,0.307983934,-5.75917033,8.45E-09,5.59E-08,6.480931676,4.706983028,6.31511027,5.96708952,6.10807431,5.97382366,5.20525434,5.16767036,5.44906821,4.97325672,95,88,96,70,22,20,43,23,0.162891625,-10.89036129,10.89036129
10174,"NM_001018003,NM_005775",SORBS3,sorbin and SH3 domain containing 3,72.796165,72.840317,66.704224,67.411124,43.37672,45.637469,36.781042,43.597449,-1.932165002,1571.99714,0.118508377,-8.018153004,1.07E-15,1.55E-14,11.01635594,10.06695541,10.80352866,10.93252814,10.72688765,10.86103434,10.30171198,10.31916287,10.18277784,10.28342137,1656,2682,1960,1951,956,950,1085,1465,0.08718578,-10.88939655,10.88939655
100506314,NR_038920,LOC100506314,uncharacterized LOC100506314,1.920586,0.999076,1.735003,1.21963,0.744194,0.326624,0.464814,0.40476,-3.396643097,24.09801697,0.378868145,-4.656262759,3.22E-06,1.42E-05,5.216155098,3.462544281,4.94428056,4.58041645,4.86690203,4.72123585,4.29892809,3.90630765,4.04423074,3.96399278,38,32,44,31,15,6,12,12,0.161052837,-10.88841926,10.88841926
10505,"NM_001271661,NM_001271662,NM_004263,NR_073398,NR_073399",SEMA4F,ssemaphorin 4F,2.523049,2.741922,2.302184,2.517227,0.792465,1.898084,0.996886,1.606669,-2.281733489,158.2752137,0.27484422,-4.330199454,1.49E-05,5.81E-05,7.781881703,6.592020628,7.48900641,7.66124697,7.40389373,7.56288528,6.56091088,7.12562443,6.68764285,6.99375722,173,295,202,208,53,113,85,154,0.109374392,-10.87879031,10.87879031
2736,NM_005270,GLI2,GLI family zinc finger 2,1.465397,2.487523,1.050434,2.54608,0.053635,0.056736,0.04074,0.079006,-38.24231457,97.41752012,0.511146856,-10.28490712,8.24E-25,2.22E-23,7.569295873,2.295353337,6.45441162,7.11027879,6.15685092,7.12684597,4.42184551,4.43250629,4.32195834,4.46974619,111,304,103,244,4,4,4,9,0.484859227,-10.87726548,10.87726548
6612,"NM_001286416,NM_006936",SUMO3,small ubiquitin-like modifier 3,99.462094,98.92873,99.038392,99.0432,152.543861,221.735433,161.325119,225.699267,1.632557833,3418.965712,0.167737374,4.21572177,2.49E-05,9.33E-05,11.34289455,12.0500036,11.43334943,11.54582156,11.43047184,11.54322269,11.731937,12.03428382,11.77936265,12.05238306,2004,3227,2577,2532,2979,4076,4146,6700,0.065035542,10.87265567,10.87265567
8798,"NM_001282285,NM_001282286,NM_003845,NR_104115",DYRK4,dual specificity tyrosine phosphorylation regulated kinase 4,20.071565,17.335656,17.156951,17.856689,13.752594,8.403293,14.292585,12.158763,-1.692318766,202.4342654,0.180334489,-4.208852923,2.57E-05,9.59E-05,7.992706575,7.230351477,7.86331155,7.85529387,7.72818451,7.88169142,7.4975584,7.18553385,7.52025545,7.36756685,218,303,240,246,146,94,198,194,0.070166119,-10.86500305,10.86500305
10903,"NM_001145862,NM_181873",MTMR11,myotubularin related protein 11,8.890051,5.524858,8.77503,5.474153,2.53419,1.761475,3.888816,2.45063,-3.15927285,172.3371368,0.272253326,-6.095765903,1.09E-09,8.23E-09,8.034019582,6.367474328,7.83717404,7.52843964,7.81574599,7.60465307,6.73461822,6.50870198,7.06100937,6.71030952,251,249,316,214,67,46,138,102,0.153502372,-10.85680456,10.85680456
7508,"NM_004628,NR_027299",XPC,"XPC complex subunit, DNA damage recognition and repair factor",34.82346,20.391529,35.040106,18.558474,5.78502,3.478411,5.819038,4.210446,-6.446409658,830.1774138,0.267654029,-10.04466806,9.70E-24,2.48E-22,10.48927548,7.80041674,10.21004477,9.83320171,10.21371169,9.74169368,8.60488364,8.24792686,8.60614154,8.36565479,1445,1369,1871,977,233,132,308,258,0.247880927,-10.84738052,10.84738052
