ID	Symbol	Sites view	Total count	V$JUNFRA1_01	V$JUNFRA2_01	V$JUN_06	V$AP1_Q4_01	V$ERM_03	V$ETV5HOXA2_01	V$AP1_01	V$JUNB_04	V$AP1_Q6_01	V$RAD21_01	V$CFOSCJUN_Q5	V$JUNB_05	V$ETV5DLX2_01	V$JUNFOSB_01	V$SMAD3_02	V$JUN_11	V$FOXM1_Q3	V$HDAC2_02	V$JUN_03	V$JUNB_Q6	V$JUNB_01	V$ETV5DRGX_01	V$JUN_08	V$ETV5ETV7_01	V$AP1_02	V$RAD21_04	V$BATFJUN_01	V$JUNB_07	V$JUNBFRA2_01	V$JUNBFOS_01	V$JUNBFOSB_01	V$ETV5FOXO1_02	V$CJUN_Q6	V$JUNB_02	V$ETV5TCF3_01	V$RAD21_10	V$ERM_05	V$ETV5FIGLA_01	V$ETV5EOMES_01	V$SMAD3_04	V$ETV5HES7_01	V$HDAC2_04	V$RAD21_11
ENSG00000186318	BACE1	DataElement[ENSG00000186318] class=class ru.biosoft.bsa.project.ProjectAsLists	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	15	9	3	11	12	14	4	6
ENSG00000047932	GOPC	DataElement[ENSG00000047932] class=class ru.biosoft.bsa.project.ProjectAsLists	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	0	0	2	7	9	10	1	15	11	13	8	1
ENSG00000118523	CTGF	DataElement[ENSG00000118523] class=class ru.biosoft.bsa.project.ProjectAsLists	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	2	2	2	3	2	1	0	3	5	4	6	4	13	14	11	4	1
ENSG00000135605	TEC	DataElement[ENSG00000135605] class=class ru.biosoft.bsa.project.ProjectAsLists	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	15	5	0	22	5	16	6	4
ENSG00000126561	STAT5A	DataElement[ENSG00000126561] class=class ru.biosoft.bsa.project.ProjectAsLists	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	13	2	19	20	3	0	4
ENSG00000158092	NCK1	DataElement[ENSG00000158092] class=class ru.biosoft.bsa.project.ProjectAsLists	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	17	2	3	13	8	14	12	3
ENSG00000118579	MED28	DataElement[ENSG00000118579] class=class ru.biosoft.bsa.project.ProjectAsLists	80	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	1	2	0	2	0	2	0	2	2	3	3	3	0	2	3	4	5	3	3	8	4	8	5	4
ENSG00000120656	TAF12	DataElement[ENSG00000120656] class=class ru.biosoft.bsa.project.ProjectAsLists	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	4	7	3	13	6	18	13	8
ENSG00000161057	PSMC2	DataElement[ENSG00000161057] class=class ru.biosoft.bsa.project.ProjectAsLists	80	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	1	2	0	2	1	2	0	2	2	2	2	2	0	1	2	2	6	6	3	10	6	10	3	2
ENSG00000172977	KAT5	DataElement[ENSG00000172977] class=class ru.biosoft.bsa.project.ProjectAsLists	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	3	8	6	6	16	9	21	4	4
ENSG00000180370	PAK2	DataElement[ENSG00000180370] class=class ru.biosoft.bsa.project.ProjectAsLists	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	6	3	17	11	16	5	7
ENSG00000115414	FN1	DataElement[ENSG00000115414] class=class ru.biosoft.bsa.project.ProjectAsLists	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	7	7	2	17	11	18	6	4
ENSG00000119335	SET	DataElement[ENSG00000119335] class=class ru.biosoft.bsa.project.ProjectAsLists	79	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	1	0	0	1	1	1	2	0	2	0	3	2	3	3	3	1	1	3	3	9	5	5	12	6	4	1	1
ENSG00000164104	HMGB2	DataElement[ENSG00000164104] class=class ru.biosoft.bsa.project.ProjectAsLists	79	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	10	2	14	3	17	10	9
ENSG00000164109	MAD2L1	DataElement[ENSG00000164109] class=class ru.biosoft.bsa.project.ProjectAsLists	79	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	2	0	2	0	1	2	2	1	2	1	1	2	5	6	8	6	13	4	8	4	6
ENSG00000168090	COPS6	DataElement[ENSG00000168090] class=class ru.biosoft.bsa.project.ProjectAsLists	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	5	5	14	9	19	10	2
ENSG00000026508	CD44	DataElement[ENSG00000026508] class=class ru.biosoft.bsa.project.ProjectAsLists	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	4	11	5	4	20	13	7	5	4
ENSG00000125730	C3	DataElement[ENSG00000125730] class=class ru.biosoft.bsa.project.ProjectAsLists	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	22	8	2	10	11	8	4	4
ENSG00000132906	CASP9	DataElement[ENSG00000132906] class=class ru.biosoft.bsa.project.ProjectAsLists	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	7	9	5	4	14	9	11	8	7
ENSG00000213341	CHUK	DataElement[ENSG00000213341] class=class ru.biosoft.bsa.project.ProjectAsLists	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	4	14	3	2	17	10	11	10	2
ENSG00000077238	IL4R	DataElement[ENSG00000077238] class=class ru.biosoft.bsa.project.ProjectAsLists	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	6	13	8	2	13	6	14	6	5
ENSG00000177479	ARIH2	DataElement[ENSG00000177479] class=class ru.biosoft.bsa.project.ProjectAsLists	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	5	12	4	2	11	10	17	6	7
ENSG00000130340	SNX9	DataElement[ENSG00000130340] class=class ru.biosoft.bsa.project.ProjectAsLists	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	1	1	0	8	22	3	2	11	9	7	3	3
ENSG00000142949	PTPRF	DataElement[ENSG00000142949] class=class ru.biosoft.bsa.project.ProjectAsLists	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	6	10	6	11	10	20	4	2	4
ENSG00000108773	KAT2A	DataElement[ENSG00000108773] class=class ru.biosoft.bsa.project.ProjectAsLists	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	1	2	4	11	2	5	12	12	13	6	3
ENSG00000157227	MMP14	DataElement[ENSG00000157227] class=class ru.biosoft.bsa.project.ProjectAsLists	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	13	9	2	16	9	6	1	11
ENSG00000074319	TSG101	DataElement[ENSG00000074319] class=class ru.biosoft.bsa.project.ProjectAsLists	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	2	3	5	7	5	0	0	5	2	7	8	1	7	10	2	2	3
ENSG00000086758	HUWE1	DataElement[ENSG00000086758] class=class ru.biosoft.bsa.project.ProjectAsLists	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	11	6	1	20	7	13	4	3
ENSG00000167193	CRK	DataElement[ENSG00000167193] class=class ru.biosoft.bsa.project.ProjectAsLists	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	3	0	3	0	0	1	2	2	14	10	3	7	9	7	4	6
ENSG00000186153	WWOX	DataElement[ENSG00000186153] class=class ru.biosoft.bsa.project.ProjectAsLists	74	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	1	2	0	1	0	2	2	3	2	3	2	0	2	3	10	2	2	12	6	4	4	4
ENSG00000033800	PIAS1	DataElement[ENSG00000033800] class=class ru.biosoft.bsa.project.ProjectAsLists	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	3	9	10	2	9	11	17	3	5
ENSG00000039068	CDH1	DataElement[ENSG00000039068] class=class ru.biosoft.bsa.project.ProjectAsLists	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	16	0	5	14	11	11	4	6
ENSG00000051180	RAD51	DataElement[ENSG00000051180] class=class ru.biosoft.bsa.project.ProjectAsLists	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	3	3	16	9	10	8	8
ENSG00000089022	MAPKAPK5	DataElement[ENSG00000089022] class=class ru.biosoft.bsa.project.ProjectAsLists	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	2	12	5	1	9	9	9	15	3
ENSG00000109686	SH3D19	DataElement[ENSG00000109686] class=class ru.biosoft.bsa.project.ProjectAsLists	72	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	8	9	3	16	6	12	5	6
ENSG00000138592	USP8	DataElement[ENSG00000138592] class=class ru.biosoft.bsa.project.ProjectAsLists	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	9	6	2	13	10	15	11	1
ENSG00000166313	APBB1	DataElement[ENSG00000166313] class=class ru.biosoft.bsa.project.ProjectAsLists	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	10	6	1	15	6	17	8	3
ENSG00000197043	ANXA6	DataElement[ENSG00000197043] class=class ru.biosoft.bsa.project.ProjectAsLists	72	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5	10	9	3	13	10	10	7	2
ENSG00000087586	AURKA	DataElement[ENSG00000087586] class=class ru.biosoft.bsa.project.ProjectAsLists	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	8	3	1	9	10	15	16	4
ENSG00000096063	SRPK1	DataElement[ENSG00000096063] class=class ru.biosoft.bsa.project.ProjectAsLists	71	0	0	0	1	0	1	2	0	1	0	1	1	0	1	0	0	0	1	0	1	2	1	2	0	2	0	2	2	3	3	3	0	1	2	4	8	7	1	7	6	5	0	0
ENSG00000124762	CDKN1A	DataElement[ENSG00000124762] class=class ru.biosoft.bsa.project.ProjectAsLists	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	13	14	2	14	12	6	0	1
ENSG00000198959	TGM2	DataElement[ENSG00000198959] class=class ru.biosoft.bsa.project.ProjectAsLists	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	8	11	7	5	11	7	14	0	3
ENSG00000141510	TP53	DataElement[ENSG00000141510] class=class ru.biosoft.bsa.project.ProjectAsLists	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	2	6	9	11	4	13	10	3	1	3
ENSG00000143207	RFWD2	DataElement[ENSG00000143207] class=class ru.biosoft.bsa.project.ProjectAsLists	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	6	6	9	6	13	15	2
ENSG00000061938	TNK2	DataElement[ENSG00000061938] class=class ru.biosoft.bsa.project.ProjectAsLists	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	6	13	6	3	18	11	3	0	6
ENSG00000077942	FBLN1	DataElement[ENSG00000077942] class=class ru.biosoft.bsa.project.ProjectAsLists	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	3	3	1	1	3	6	8	3	4	15	7	6	2	3
ENSG00000109072	VTN	DataElement[ENSG00000109072] class=class ru.biosoft.bsa.project.ProjectAsLists	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	1	0	1	2	4	11	8	2	12	14	4	0	4
ENSG00000143153	ATP1B1	DataElement[ENSG00000143153] class=class ru.biosoft.bsa.project.ProjectAsLists	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	13	3	3	12	13	6	0	10
ENSG00000085117	CD82	DataElement[ENSG00000085117] class=class ru.biosoft.bsa.project.ProjectAsLists	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	4	0	1	1	2	3	2	4	2	2	0	3	2	10	0	5	4	10	5	1	4
ENSG00000135823	STX6	DataElement[ENSG00000135823] class=class ru.biosoft.bsa.project.ProjectAsLists	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	2	3	7	2	1	8	24	5	1	8
ENSG00000138160	KIF11	DataElement[ENSG00000138160] class=class ru.biosoft.bsa.project.ProjectAsLists	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	3	2	12	7	15	6	5
ENSG00000139618	BRCA2	DataElement[ENSG00000139618] class=class ru.biosoft.bsa.project.ProjectAsLists	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	2	2	13	6	15	9	5
ENSG00000178999	AURKB	DataElement[ENSG00000178999] class=class ru.biosoft.bsa.project.ProjectAsLists	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	2	0	0	1	3	8	1	5	9	6	17	9	1
ENSG00000014216	CAPN1	DataElement[ENSG00000014216] class=class ru.biosoft.bsa.project.ProjectAsLists	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	0	0	4	5	18	5	3	10	10	3	0	0
ENSG00000125753	VASP	DataElement[ENSG00000125753] class=class ru.biosoft.bsa.project.ProjectAsLists	66	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	9	3	1	17	1	14	6	4
ENSG00000163932	PRKCD	DataElement[ENSG00000163932] class=class ru.biosoft.bsa.project.ProjectAsLists	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	24	3	2	9	7	7	1	2
ENSG00000067560	RHOA	DataElement[ENSG00000067560] class=class ru.biosoft.bsa.project.ProjectAsLists	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	2	9	14	3	0	11	12	4	0	5
ENSG00000082781	ITGB5	DataElement[ENSG00000082781] class=class ru.biosoft.bsa.project.ProjectAsLists	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	3	0	2	0	0	1	1	5	12	5	2	8	13	6	1	3
ENSG00000096968	JAK2	DataElement[ENSG00000096968] class=class ru.biosoft.bsa.project.ProjectAsLists	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	2	2	2	0	0	2	4	10	3	2	13	12	4	0	6
ENSG00000106799	TGFBR1	DataElement[ENSG00000106799] class=class ru.biosoft.bsa.project.ProjectAsLists	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	1	1	6	9	7	0	15	11	7	2	1
ENSG00000273841	TAF9	DataElement[ENSG00000273841] class=class ru.biosoft.bsa.project.ProjectAsLists	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	6	14	3	2	12	8	4	6	5
ENSG00000080986	NDC80	DataElement[ENSG00000080986] class=class ru.biosoft.bsa.project.ProjectAsLists	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	4	10	4	3	13	6	9	6	3
ENSG00000091409	ITGA6	DataElement[ENSG00000091409] class=class ru.biosoft.bsa.project.ProjectAsLists	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	2	0	0	3	7	10	2	2	7	3	9	8	3
ENSG00000173402	DAG1	DataElement[ENSG00000173402] class=class ru.biosoft.bsa.project.ProjectAsLists	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	4	5	9	14	7	1	3
ENSG00000123143	PKN1	DataElement[ENSG00000123143] class=class ru.biosoft.bsa.project.ProjectAsLists	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	7	5	5	16	9	3	6	2
ENSG00000129682	FGF13	DataElement[ENSG00000129682] class=class ru.biosoft.bsa.project.ProjectAsLists	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	5	12	9	2	10	8	4	1	4
ENSG00000164045	CDC25A	DataElement[ENSG00000164045] class=class ru.biosoft.bsa.project.ProjectAsLists	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	2	5	15	11	9	3	6
ENSG00000088325	TPX2	DataElement[ENSG00000088325] class=class ru.biosoft.bsa.project.ProjectAsLists	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	4	15	5	2	12	4	10	4	2
ENSG00000196230	TUBB	DataElement[ENSG00000196230] class=class ru.biosoft.bsa.project.ProjectAsLists	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	7	7	1	6	9	14	6	6
ENSG00000101266	CSNK2A1	DataElement[ENSG00000101266] class=class ru.biosoft.bsa.project.ProjectAsLists	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	4	13	4	4	11	8	3	0	9
ENSG00000101849	TBL1X	DataElement[ENSG00000101849] class=class ru.biosoft.bsa.project.ProjectAsLists	59	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	1	2	0	0	2	4	11	2	5	2	12	5	3	5
ENSG00000197122	SRC	DataElement[ENSG00000197122] class=class ru.biosoft.bsa.project.ProjectAsLists	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	15	5	4	8	8	4	1	9
ENSG00000164885	CDK5	DataElement[ENSG00000164885] class=class ru.biosoft.bsa.project.ProjectAsLists	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	11	2	4	11	9	8	1	3
ENSG00000097007	ABL1	DataElement[ENSG00000097007] class=class ru.biosoft.bsa.project.ProjectAsLists	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	3	3	6	3	11	11	7	4	4
ENSG00000115415	STAT1	DataElement[ENSG00000115415] class=class ru.biosoft.bsa.project.ProjectAsLists	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	0	0	3	1	9	3	3	10	9	1	1	4
ENSG00000145386	CCNA2	DataElement[ENSG00000145386] class=class ru.biosoft.bsa.project.ProjectAsLists	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	6	5	2	7	6	11	5	3
ENSG00000189091	SF3B3	DataElement[ENSG00000189091] class=class ru.biosoft.bsa.project.ProjectAsLists	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	7	5	3	14	7	7	5	5
ENSG00000004897	CDC27	DataElement[ENSG00000004897] class=class ru.biosoft.bsa.project.ProjectAsLists	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	2	2	2	2	0	0	4	4	5	0	1	9	6	8	4	1
ENSG00000012048	BRCA1	DataElement[ENSG00000012048] class=class ru.biosoft.bsa.project.ProjectAsLists	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	7	4	12	7	7	5	2
ENSG00000113140	SPARC	DataElement[ENSG00000113140] class=class ru.biosoft.bsa.project.ProjectAsLists	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	2	3	13	6	1	14	8	3	0	2
ENSG00000117153	KLHL12	DataElement[ENSG00000117153] class=class ru.biosoft.bsa.project.ProjectAsLists	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	0	3	3	3	0	0	4	3	2	2	2	9	7	5	4	2
ENSG00000165806	CASP7	DataElement[ENSG00000165806] class=class ru.biosoft.bsa.project.ProjectAsLists	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	8	4	3	2	10	6	10	2	2
ENSG00000198668	CALM1	DataElement[ENSG00000198668] class=class ru.biosoft.bsa.project.ProjectAsLists	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	2	1	0	1	2	5	7	2	2	12	5	4	1	6
ENSG00000120693	SMAD9	DataElement[ENSG00000120693] class=class ru.biosoft.bsa.project.ProjectAsLists	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	2	0	1	0	1	1	0	5	10	3	4	6	8	7	1	0
ENSG00000162772	ATF3	DataElement[ENSG00000162772] class=class ru.biosoft.bsa.project.ProjectAsLists	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	2	4	3	6	6	10	10	2	0	4
ENSG00000179295	PTPN11	DataElement[ENSG00000179295] class=class ru.biosoft.bsa.project.ProjectAsLists	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	8	2	4	11	5	12	5	3
ENSG00000127824	TUBA4A	DataElement[ENSG00000127824] class=class ru.biosoft.bsa.project.ProjectAsLists	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	2	0	2	0	1	3	15	4	4	5	8	3	0	1
ENSG00000171033	PKIA	DataElement[ENSG00000171033] class=class ru.biosoft.bsa.project.ProjectAsLists	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	3	0	10	6	7	12	2
ENSG00000064012	CASP8	DataElement[ENSG00000064012] class=class ru.biosoft.bsa.project.ProjectAsLists	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	2	5	8	8	2	7	7	4	0	3
ENSG00000168078	PBK	DataElement[ENSG00000168078] class=class ru.biosoft.bsa.project.ProjectAsLists	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	2	2	0	0	3	1	10	1	2	6	5	9	0	5
ENSG00000112592	TBP	DataElement[ENSG00000112592] class=class ru.biosoft.bsa.project.ProjectAsLists	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	2	4	5	1	10	6	12	4	1
ENSG00000165156	ZHX1	DataElement[ENSG00000165156] class=class ru.biosoft.bsa.project.ProjectAsLists	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	2	5	8	5	9	4	0
ENSG00000169398	PTK2	DataElement[ENSG00000169398] class=class ru.biosoft.bsa.project.ProjectAsLists	49	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	1	4	9	5	1	6	6	1	3	5
ENSG00000143228	NUF2	DataElement[ENSG00000143228] class=class ru.biosoft.bsa.project.ProjectAsLists	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	3	2	3	5	3	1	0	5	3	1	3	0	5	8	1	0	1
ENSG00000147526	TACC1	DataElement[ENSG00000147526] class=class ru.biosoft.bsa.project.ProjectAsLists	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	4	10	4	2	8	6	4	0	4
