ID	Transpath ID	FDR	Hit names	Hits	Master molecule name	Maximal radius	Ranks sum	Reachable total	Reached from set	Score	Z-Score	Average Intensity	Description	Ensembl ID	Gene_Symbol	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	UniProt ID	abs_zscore	sd_mcf10a	zscore
ENSG00000163904	MO000096095,MO000096098	0.022	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	Senp2(h),Senp2-isoform1(h)	9.858174	119	60487	16	0.3925418	2.1120312	NaN	SUMO1/sentrin/SMT3 specific peptidase 2	ENSG00000163904	SENP2	59343	9.079429802	12.915756	460	10.461552	603	12.969016	597	10.685809	483	658.9415579	1.43E-7	1.436326889	0.093465598	2.28E-8	5.589052424	9.601592034	18.569006	641	21.391571	695	18.259834	830	20.537121	1078	9.21491441	9.15947646	9.21946169	9.17360149	9.46058971	9.55443271	9.44566603	9.52159976	NM_021627		17.48516033	0.029863165	17.48516033
ENSG00000164754	MO000042938	0.005	["Rad21(h)","Rad21-p32(h)","Rad21-p65(h)"]	["MO000042938","MO000042939","MO000042940"]	Rad21(h)	2.3049405	123	71	3	0.24599388	12.057437	100.8053475816553	RAD21 cohesin complex component	ENSG00000164754	RAD21	5885	12.35465081	114.514336	4788	78.622948	5320	114.65271	6191	82.251205	4362	4818.343883	0.271508688	-1.190422386	0.19404438	0.194989607	-1.295959012	12.10303553	73.715103	2986	111.077667	4233	79.345901	4232	116.720779	7190	12.38724418	12.18410938	12.38904351	12.21902921	11.95331291	12.26908502	12.01261665	12.31487523	NM_006265	O60216	2.315607287	0.108660601	-2.315607287
ENSG00000166200	MO000035161,MO000166208	0.013	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	COPS2(h),COPS2-isoform2(h)	9.984761	171	60188	16	0.38384336	1.9840993	197.77211612354154	COP9 signalosome subunit 2	ENSG00000166200	COPS2	9318	10.96292354	45.125845	2061	27.685376	2048	34.138227	2014	28.994804	1681	1723.346085	0.03146405	-1.37614331	0.19142287	0.016112752	-2.406351536	10.50248781	30.31149	1342	30.78935	1283	31.582118	1840	21.728379	1464	11.06501478	10.75965439	10.81809208	10.79582694	10.65486764	10.64046543	10.68846827	10.35951186	NM_001143887,NM_004236	P61201-2	3.312165609	0.139013499	-3.312165609
ENSG00000166484	MO000079049	0.017	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	ERK5-isoform1(h)	9.259828	81	86303	16	0.4642325	1.8381019	NaN	mitogen-activated protein kinase 7	ENSG00000166484	MAPK7	5598	8.946370742	9.206074	324	10.811684	573	10.426204	439	13.874014	618	381.3700273	1.535E-4	-1.830458837	0.213190079	4.29E-5	-4.091209764	8.073730325	6.843423	213	7.869955	241	6.910676	284	7.974997	393	8.56872925	8.76879776	8.61041994	9.0523725	8.19597014	8.31507454	8.20454617	8.32406249	NM_002749,NM_139032,NM_139033,NM_139034		3.981324636	0.219183437	-3.981324636
ENSG00000166949	MO000019780	0.007	["Smad3(h)","Smad3-isoform1(h)","c-Jun(h)"]	["MO000019469","MO000019780","MO000057832"]	Smad3-isoform1(h)	9.905397	193	4866	3	0.24079649	1.7787921	194.30466370574482	SMAD family member 3	ENSG00000166949	SMAD3	4088	10.05145195	14.834061	1009	9.518964	1051	16.164624	1377	8.58041	757	1581.393927	1.49E-5	1.980506128	0.21222407	3.39E-6	4.645416355	11.03727865	32.351306	2132	24.398237	1495	31.543331	2652	24.595224	2429	10.37394997	10.13511718	10.42024283	10.06732553	10.99311225	10.69881717	10.94045668	10.70611673	NM_001145102,NM_001145103,NM_001145104,NM_005902	P84022	5.663070986	0.174079877	5.663070986
ENSG00000167065	MO000209230	0.006	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	DUSP18(h)	9.747376	64	78126	16	0.43510303	2.0752769	NaN	dual specificity phosphatase 18	ENSG00000167065	DUSP18	150290	6.563717794	1.894157	65	3.084459	133	1.858086	82	2.675844	99	60.18445368	5.1E-10	-3.619138681	0.28343866	5.87E-11	-6.546906455	4.687744777	0.460962	16	0.586331	20	0.671362	30	0.90586	46	6.01628485	6.33822354	5.99992996	6.28699664	5.05977941	5.19312393	5.24405594	5.40078049	NM_001304794,NM_001304795,NM_001304796,NM_152511		10.58854235	0.177170092	-10.58854235
ENSG00000173327	MO000022231,MO000084620	0.046	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	MLK3(h),MLK3-isoform1(h)	9.6921625	245	77209	16	0.43596712	1.830609	NaN	mitogen-activated protein kinase kinase kinase 11	ENSG00000173327	MAP3K11	4296	9.348468139	14.591655	582	11.366756	733	13.873825	714	10.899872	551	690.1115385	0.132646929	1.117685766	0.092829775	0.083786049	1.729128781	9.508469409	16.030554	619	17.310385	629	15.6943	798	16.946444	995	9.44619574	9.35479383	9.40341038	9.31677399	9.46494822	9.50244918	9.44636962	9.48664538	NM_002419		2.833996545	0.056457821	2.833996545
ENSG00000175215	MO000167512	0.014	["JunB(h)","Rad21(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)"]	["MO000007830","MO000019469","MO000019780","MO000042938","MO000057832","MO000058322","MO000058921"]	OS4(h)	9.874989	148	12621	7	0.23948896	2.060248	NaN	CTD small phosphatase 2	ENSG00000175215	CTDSP2	10106	11.24552471	45.530548	2549	23.406858	2121	45.01683	3254	22.550198	1601	2054.625214	0.175506502	-1.444092532	0.337930582	0.116682348	-1.568852347	10.71535935	34.940865	1895	18.666115	953	35.895348	2563	18.348036	1513	11.33512946	10.87415015	11.32534595	10.83889477	11.03473242	10.49220531	11.05757698	10.48045079	NM_005730		1.935565622	0.2739072	-1.935565622
ENSG00000176749	MO000036039,MO000106111	0.026	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)"]	["MO000007830","MO000019469","MO000019780","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	CDK5R1p35(h)	9.901119	194	63219	15	0.3437324	1.6385552	NaN	cyclin dependent kinase 5 regulatory subunit 1	ENSG00000176749	CDK5R1	8851	6.930134765	1.718579	74	2.313486	161	1.847058	103	2.718789	149	149.3185605	0.109036374	1.448830149	0.291881689	0.066869171	1.832552343	7.465060792	2.886389	121	4.448085	175	2.702993	149	4.786387	304	6.8077761	7.13959983	6.86105409	7.2713129	7.1509412	7.48154196	7.09684883	7.54831464	NM_003885		2.41028543	0.221934722	2.41028543
ENSG00000177606	MO000019469,MO000058322	0.011	["JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","hdac2(h)"]	["MO000007830","MO000019469","MO000019780","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000102071"]	c-Jun(h)	9.625702	137	55679	12	0.420007	3.626617	44.46251991891073	AP-1 transcription factor subunit,Jun proto-oncogene	ENSG00000177606	JUN	3725	10.69032867	11.546902	428	53.936218	3235	11.209817	537	54.47953	2560	1320.282687	0.281549501	-1.672221872	0.583165716	0.203385617	-1.271964827	9.948639769	18.508608	665	30.817896	1041	18.260536	863	28.997019	1583	9.51122478	10.95592017	9.4903158	10.96094915	9.81710333	10.21395766	9.80478766	10.16384211	NM_002228	P05412	0.881254278	0.841628709	-0.881254278
ENSG00000180228	MO000022540	0.029	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	PACT(h)	9.004919	207	22449	15	0.2149734	1.7576438	85.29725214477469	protein activator of interferon induced protein kinase EIF2AK2	ENSG00000180228	PRKRA	8575	9.215572966	24.338059	494	19.178983	631	19.499243	527	26.119012	679	587.1619997	0.897439409	-1.024439298	0.190742447	0.855091601	-0.182625849	9.17943026	19.979995	392	29.406301	551	25.277898	663	28.019253	836	9.20710065	9.12768456	9.04887919	9.39436085	8.98442741	9.2902196	9.18916534	9.23876608	NM_001139517,NM_001139518,NM_001316362,NM_003690	O75569	0.244094466	0.148068519	-0.244094466
ENSG00000180370	MO000084423	0.012	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	pak2(h)	9.971852	49	83055	16	0.44684356	2.1291857	1410.573328308495	p21 (RAC1) activated kinase 2	ENSG00000180370	PAK2	5062	11.32554714	28.67238	1963	28.870459	3199	28.850166	2550	28.895185	2509	3070.388349	0.001809288	1.392678398	0.14017567	6.51959E-4	3.409023443	11.8034639	40.796936	2706	53.886116	3362	41.024174	3582	53.12273	5357	11.36108194	11.48349378	11.36638538	11.48051887	11.59588488	11.80883693	11.59984957	11.79903635	NM_002577	Q13177	6.994258752	0.068329866	6.994258752
ENSG00000186591	MO000119207	0.039	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	ube2h(h)	9.743266	162	64165	15	0.35785428	1.7141172	94.34502628353427	ubiquitin conjugating enzyme E2 H	ENSG00000186591	UBE2H	7328	11.55614997	54.22419	3121	25.920305	2414	57.911468	4290	27.325492	1983	2291.742994	0.040129609	-1.915566028	0.40703928	0.021229229	-2.3038827	10.61859595	39.742464	2212	19.065987	1000	27.786105	2010	12.067611	1010	11.55361783	11.01965238	11.61286478	11.05634022	11.20446358	10.56892218	10.88507271	10.22822335	NM_001202498,NM_003344,NM_182697	P62256	2.966189615	0.316080272	-2.966189615
ENSG00000196591	MO000023577	0.007	["JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322"]	hdac2-isoform1(h)	9.607286	104	17310	9	0.3158875	2.602795	294.65620154875535	histone deacetylase 2	ENSG00000196591	HDAC2	3066	10.8705484	17.077937	1268	21.441268	2574	18.063638	1730	20.559337	1934	2214.299117	0.058633039	1.365320919	0.210403656	0.032750029	2.135134459	11.31987523	24.674529	1772	36.613109	2474	26.017468	2462	37.486626	4094	10.79964885	11.10119135	10.8429282	11.06158105	11.03855618	11.35103343	11.08352183	11.37426524	NM_001527,NR_033441,NR_073443	Q92769	2.954822339	0.152065599	2.954822339
ENSG00000197442	MO000020270	0.016	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	ASK1(h)	9.947774	68	77571	16	0.42583698	2.0720546	NaN	mitogen-activated protein kinase kinase kinase 5	ENSG00000197442	MAP3K5	4217	8.189755563	5.556872	322	2.498413	235	5.824136	436	2.071702	153	360.0839279	0.251307954	1.466540969	0.409897814	0.177756391	1.347695342	8.742079733	8.87773	499	4.513496	239	9.000852	665	4.110761	351	8.51469233	7.98635496	8.55637152	7.848473	8.86752866	8.2561307	8.87833954	8.18102099	NM_005923		1.527094032	0.361683143	1.527094032
ENSG00000198373	MO000142942	0.008	["JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","hdac2(h)"]	["MO000007830","MO000019469","MO000019780","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000102071"]	wwp2-isoform1(h)	9.553201	178	59789	12	0.40710336	1.5261806	14.259186696319038	WW domain containing E3 ubiquitin protein ligase 2	ENSG00000198373	WWP2	11060	9.022474618	9.727883	417	8.351805	653	8.3107	530	7.748965	472	522.867795	0.957458815	1.009981897	0.169582391	0.932660205	0.084498362	9.038087944	14.591704	527	8.347291	385	12.424846	690	7.697877	568	8.99630291	9.08872434	8.98357654	9.01646075	9.16168726	8.92038047	9.15634516	8.84860128	NM_001270453,NM_001270454,NM_001270455,NM_007014,NM_199424	O00308	0.332440072	0.046965836	0.332440072
ENSG00000213341	MO000060084	0.043	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	IKK-alpha(h)	8.789061	151	73957	16	0.39180404	1.6775875	5.218629932884591	conserved helix-loop-helix ubiquitous kinase	ENSG00000213341	CHUK	1147	8.631363367	6.915797	279	8.438297	551	6.095707	318	8.498774	435	546.6034781	0.002890793	1.756902959	0.249077193	0.001097787	3.264186885	9.444302116	12.018818	470	18.103085	666	12.533449	645	19.908138	1180	8.67286388	8.94631436	8.57770421	8.94887346	9.06457347	9.39466611	9.09936618	9.48121122	NM_001278,NM_001320928	O15111	4.276362932	0.190100504	4.276362932
ENSG00000269335	MO000019309,MO000084601,MO000200698	0.05	["Erm-isoform1(h)","JunB(h)","Rad21(h)","Rad21-p32(h)","Rad21-p65(h)","Smad3(h)","Smad3-isoform1(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)","hdac2(h)","hdac2-isoform1(h)"]	["MO000007830","MO000019469","MO000019780","MO000023577","MO000026496","MO000028099","MO000042938","MO000042939","MO000042940","MO000057832","MO000058322","MO000058921","MO000058923","MO000088314","MO000100895","MO000102071"]	IKK-gamma(h),IKK-gamma-isoform2(h)	9.74066	209	87903	16	0.48091108	1.6364491	NaN	inhibitor of nuclear factor kappa B kinase subunit gamma	ENSG00000269335	IKBKG	8517	7.837762875	6.702305	167	7.391239	295	7.375656	241	6.767931	213	300.3513812	6.73E-6	1.620619981	0.144502613	1.43E-6	4.820299241	8.538892607	15.313877	363	12.850586	292	14.007514	440	12.330003	443	7.89544899	8.07641749	7.98209726	8.00738935	8.50671909	8.3412343	8.43368077	8.2899985	NM_001099856,NM_001099857,NM_001145255,NM_001321396,NM_001321397,NM_003639		9.376984617	0.074771343	9.376984617
